player_name,CH_pfx_x,CU_pfx_x,FF_pfx_x,SI_pfx_x,SL_pfx_x,CH_pfx_z,CU_pfx_z,FF_pfx_z,SI_pfx_z,SL_pfx_z,CH_release_pos_x,CU_release_pos_x,FF_release_pos_x,SI_release_pos_x,SL_release_pos_x,CH_release_pos_z,CU_release_pos_z,FF_release_pos_z,SI_release_pos_z,SL_release_pos_z,CH_release_speed,CU_release_speed,FF_release_speed,SI_release_speed,SL_release_speed,CH_release_spin_rate,CU_release_spin_rate,FF_release_spin_rate,SI_release_spin_rate,SL_release_spin_rate,mlbAM_ID,FC_pfx_x,FC_pfx_z,FC_release_pos_x,FC_release_pos_z,FC_release_speed,FC_release_spin_rate,,Year
"Clevinger, Mike",-1.197272727,0.543692308,-0.72223796,-1.168854167,1.30395466,0.846470588,-0.902769231,1.421048159,1.255972222,-0.127455919,-1.40026738,-1.152307692,-1.648668555,-1.610069444,-1.498186398,5.484331551,5.756461538,5.391416431,5.306909722,5.482871537,86.33582888,76.77846154,93.6286119,93.17534722,79.88765743,1554.026738,2230.615385,2300.583569,2241.809028,2447.088161,605182,0.355744681,0.421312057,-1.597907801,5.468971631,86.63652482,2471.549645,,2022
"Cobb, Alex",-1.086482412,0.487888889,-0.712,-1.314908537,0.33,0.155768844,-1.079138889,1.31,0.746554878,-0.63,-2.002030151,-1.830722222,-1.706,-1.897845528,-1.7,5.796160804,5.86275,5.828,5.765162602,5.76,89.64482412,83.83944444,95.26,94.8004065,85.1,1578.29003,2607.194986,2214.2,2090.431193,2531,502171,,,,,,,,2022
"Cole, Gerrit",-1.16011236,0.854534535,-0.865597826,,0.41759887,0.776217228,-1.07996997,1.525845411,,0.036581921,-1.927677903,-1.837537538,-1.796050725,,-1.944985876,5.543595506,5.832042042,5.779619565,,5.666370056,89.78127341,82.95915916,97.78870773,,88.69449153,1615.048872,2783.555556,2429.374396,,2570.677511,543037,0.039903382,0.663236715,-1.932801932,5.711304348,92.03140097,2484.623188,,2022
"Coleman, Dylan",,,-0.396106195,-1.058,1.158769531,,,1.12199115,1.202,0.270917969,,,-2.113215339,-2.081333333,-2.050195313,,,5.908775811,5.913333333,5.783359375,,,97.54985251,98.02,83.31640625,,,2446.830133,2518.4,2468.310547,669395,,,,,,,,2022
"Contreras, Roansy",-1.210217391,0.7459375,-0.614142857,,0.356855576,0.954347826,-1.043526786,1.476142857,,-0.127239488,-0.902173913,-0.806383929,-0.868285714,,-0.954296161,5.868478261,6.005535714,5.887350649,,5.849104205,89.67391304,78.86785714,95.60350649,,83.81444241,2079.804348,2728.399103,2389.45974,,2489.175503,672710,,,,,,,,2022
"Corbin, Patrick",1.061981567,-0.21,0.656306306,1.181932773,-0.244124514,0.825207373,-0.11,1.234594595,0.995336134,0.113359274,2.147465438,2.33,2.080788288,2.080201681,2.334189364,6.351705069,6.48,6.441058559,6.38087395,6.330674449,82.42626728,74.2,92.0768018,92.82605042,81.73125811,1628.921659,1944,2130.247748,2067.609756,2184.029831,571578,,,,,,,,2022
"Cortes, Nestor",1.061666667,-0.751428571,0.340814815,0.899342105,-1.269912854,0.486666667,-0.331428571,1.649314815,1.294736842,0.311372549,1.603148148,2.212857143,0.997462963,2.853947368,2.038845316,5.410462963,4.952857143,5.844361111,4.930657895,5.209302832,82.90462963,72.07142857,91.81574074,90.72368421,77.13180828,1328.925926,2436.714286,2270.018519,2261.342105,2520.546841,641482,-0.392027211,0.71292517,1.47092517,5.625714286,86.87183673,2370.054422,,2022
"Crawford, Kutter",-0.879368421,0.767853881,-0.829839679,,0.436285714,0.866526316,-1.167351598,1.603126253,,-0.035,-2.064105263,-1.877488584,-1.917995992,,-1.976428571,5.986105263,6.061369863,6.037354709,,5.978857143,86.62421053,79.73196347,94.55951904,,85.13714286,1344.842105,2270.543379,2419.95992,,2428.771429,676710,0.364818402,0.653656174,-2.056392252,5.962058111,88.72033898,2422.801453,,2022
"Crismatt, Nabil",-1.09755814,1.124146341,-0.616883117,-1.3205,0.19,0.103255814,-1.100926829,1.168138528,0.712,0.438,-2.52498062,-2.227707317,-2.176017316,-2.377166667,-2.334,5.359689922,5.621658537,5.57004329,5.448166667,5.424,82.74437984,73.13853659,90.504329,89.995,84.66,1698.496124,2231.912195,2152.229437,2104.616667,2102.2,622503,,,,,,,,2022
"Crowe, Wil",-0.850489691,0.532926829,-0.210859729,-1.004899329,0.498935185,0.344304124,-1.236097561,1.390316742,1.078489933,0.014097222,-2.354329897,-2.066097561,-1.900950226,-1.923624161,-2.170810185,5.69871134,6.018780488,6.142171946,6.10942953,5.950462963,85.90695876,81.55365854,95.07285068,94.37986577,87.64050926,1739.909326,2462.926829,2477.936652,2268.637584,2778.662037,640444,,,,,,,,2022
"Cueto, Johnny",-1.014570231,0.29,-1.015489362,-1.403756806,0.226794872,0.341698113,-0.058,1.251340426,0.764355717,0.454461538,-2.668385744,-2.676666667,-2.505085106,-2.524283122,-2.677051282,5.555178197,5.847333333,5.612893617,5.654029038,5.599564103,82.56834382,69.92666667,91.37404255,91.42813067,83.51717949,1324.985325,2095.333333,2188.204255,2110.729091,2235.412821,456501,-0.276460554,0.824200426,-2.715884861,5.554477612,86.88422175,2177.861111,,2022
"Darvish, Yu",-0.51760181,0.884511628,-0.602766798,-1.179685039,0.760646088,0.417466063,-1.071581395,1.412911726,0.963779528,-0.013977028,-2.062895928,-1.947395349,-2.206245059,-2.323543307,-2.220480976,5.555113122,5.527767442,5.457417655,5.339291339,5.473452979,89.20226244,76.18232558,94.97088274,94.72047244,84.8856425,1302.022624,2705.893023,2415.980237,2274.149606,2760.998564,506433,0.17875,0.869921875,-2.344609375,5.4215625,90.6640625,2576.671875,,2022
"Davies, Zach",-1.165524934,0.908832117,-1.157663551,-1.242367958,1.3165,0.720131234,-1.044379562,1.163364486,1.035977113,-0.381,-1.533622047,-1.45810219,-1.487850467,-1.463952465,-1.5865,5.613845144,5.775912409,5.610841121,5.601919014,5.592,79.70446194,74.7649635,89.90654206,89.52544014,75.975,1672.478318,2580.437956,2114.018692,2082.066138,2503.65,605200,-0.391937984,1.101162791,-1.67248062,5.544573643,87.60930233,2145.217054,,2022
"Davis, Austin",1.322681564,-1.023333333,0.861768421,1.182857143,-1.258568075,0.640558659,-0.593333333,1.270463158,0.914857143,0.075633803,2.408435754,2.786666667,2.483873684,2.544285714,2.741619718,5.888882682,5.803333333,5.88,5.89,5.799976526,86.32681564,79.46666667,94.08736842,93.27714286,80.50821596,1896.189944,2415,2255.850746,2122.942857,2375.359338,656354,,,,,,,,2022
"De Jong, Chase",-1.0475,0.527586207,-0.100998152,-0.72,0.365395894,0.88,-1.148544061,1.553974122,1.733333333,-0.130909091,-1.125833333,-1.143563218,-0.78168207,-0.82,-0.998064516,5.778333333,6.204444444,6.198003697,6.053333333,6.144721408,86.39166667,77.65938697,92.82236599,93.4,83.58445748,1646.166667,2557.360153,2411.310536,2415.666667,2427.542522,608328,,,,,,,,2022
"Detmers, Reid",1.126219512,-1.017858942,0.838813736,1.288,-0.260807899,0.742926829,-1.254911839,1.411279917,1.17,-0.056337522,1.796300813,1.690831234,1.917960458,1.911,1.781131059,6.048780488,6.307884131,5.990176899,5.818,6.066786355,84.24796748,73.14634761,93.15920916,93.69,85.91849192,1434.878049,2475.476071,2102.317328,2127.1,2145.651706,672282,,,,,,,,2022
"Díaz, Alexis",,1.25,-0.549450223,,0.475082873,,-0.38,1.184145617,,0.075441989,,-1.95,-1.926433878,,-1.924585635,,5.25,4.839509658,,4.882071823,,81.4,95.68172363,,86.88232044,,2864,2655.094512,,2749.684058,664747,,,,,,,,2022
"Diekman, Jake",1.220714286,,1.318263473,1.480309735,-1.336715686,0.347857143,,1.048043912,0.647920354,0.114681373,3.335,,3.443333333,3.430044248,3.664705882,5.522142857,,5.534011976,5.462920354,5.424411765,86.42142857,,95.62974052,95.33451327,81.39852941,1545.428571,,2282.522954,2179.641593,2849.968137,518617,,,,,,,,2022
"Doval, Camilo",,,,-0.939140893,0.534764826,,,,0.205945017,0.045582822,,,,-1.771683849,-1.791656442,,,,5.257250859,5.313517382,,,,98.37697595,87.74192229,,,,2471.861111,2579.993802,666808,-0.41516129,1.070087977,-1.824545455,5.237800587,99.44105572,2531.207715,,2022
"Dunning, Dane",-1.435436893,0.84,-0.482,-1.298325123,0.627915493,0.35438835,-0.97,0.734,0.462561576,-0.345084507,-2.630990291,-2.49,-2.64,-2.577310345,-2.557633803,5.424970874,5.61,5.448,5.459014778,5.498577465,84.04718447,80.1,87.96,89.48413793,78.72760563,1859.741748,2215,2033.6,2003.707389,2080.895775,641540,0.077641196,0.777275748,-2.563953488,5.480830565,87.11129568,2157.807309,,2022
"Duran, Jhoan",-1.077134146,0.251277259,-0.972426036,,0.080322581,0.26804878,-0.575358255,1.169329389,,0.222903226,-2.105792683,-1.952367601,-1.971715976,,-2.23,6.046646341,6.117632399,6.071025641,,5.892903226,96.37195122,87.83457944,100.8051282,,89.68064516,1658.926829,2660.249221,2171.639053,,2320,661395,,,,,,,,2022
"Edwards Jr., Carl",-1.019387755,0.661013216,0.151156773,-0.220714286,,0.83744898,-0.825594714,1.349604262,1.540714286,,-2.040306122,-1.803127753,-1.964307458,-1.957142857,,6.284693878,6.43722467,6.368873668,6.386428571,,90.66938776,80.19779736,94.64459665,95.02857143,,1662.183673,2121.768889,2522.006088,2579.071429,,605218,,,,,,,,2022
"Eflin, Zach",-1.153561644,1.002541667,-0.869297297,-1.416029412,0.334146341,0.706575342,-0.427833333,1.177351351,0.614558824,0.417317073,-2.743972603,-2.799666667,-2.693891892,-2.789243697,-2.784390244,5.930684932,5.927916667,5.756054054,5.766176471,5.902439024,86.9739726,78.29791667,93.08108108,92.71890756,85.46829268,1698.726027,2380.916667,2175.637838,2048.122105,2129.95122,621107,-0.065921788,0.956089385,-2.843631285,5.780782123,89.97094972,2150.888268,,2022
"Eovaldi, Nathan",-1.039350282,0.803429487,-1.02370892,,0.545369458,0.108276836,-0.777628205,1.209217527,,0.266453202,-2.388615819,-2.309551282,-2.415571205,,-2.356009852,5.545084746,5.613108974,5.395539906,,5.550098522,87.84463277,78.37179487,95.80172144,,86.01034483,1561.014164,2065.336538,2129.564945,,2174.990148,543135,0.118982036,0.916047904,-2.368562874,5.549341317,90.56227545,2376.700599,,2022
"Espino, Paolo",-1.02875,1.08997921,-0.235403868,,1.555216285,0.413522727,-1.50024948,1.583048919,,0.121755725,-1.964659091,-1.608378378,-1.529135381,,-1.806437659,5.553522727,5.746735967,5.806860068,,5.658575064,83.60340909,71.3002079,88.53720137,,77.74071247,1422.862069,3005.912682,2230.16041,,2739.778626,502179,,,,,,,,2022
"Estévez, Carlos",-0.883040541,0.38,-0.834993065,,0.42397351,0.540675676,-0.06,1.215159501,,0.044900662,-2.128445946,-2.35,-1.936962552,,-2.017549669,5.785540541,5.84,5.728294036,,5.731125828,88.42635135,83.9,97.51539528,,87.27748344,1660.189189,2173,2240.866852,,2280.529801,608032,,,,,,,,2022
"Falter, Bailey",0.693818182,-0.630495495,0.107543424,0.667672811,-0.36984456,1.239454545,-0.556126126,1.585086849,1.439631336,0.304559585,0.905636364,1.071531532,0.898039702,0.804308756,0.984300518,5.680545455,5.716891892,5.745260546,5.720967742,5.700103627,83.02909091,76.52117117,91.40496278,91.00414747,83.47927461,1574.327273,2122.184685,2054.260546,1781.946636,1966.170984,663559,,,,,,,,2022
"Fedde, Erick",-1.187654321,1.223440703,,-0.726620616,,0.18345679,-0.173792094,,0.811243358,,-1.927160494,-1.850409956,,-1.505589798,,5.536296296,5.641200586,,5.825196599,,85.98888889,78.41859444,,92.57842721,,1499.753086,2386.891654,,1878.105207,,607200,0.153919753,0.621203704,-1.75117284,5.710447531,89.2007716,2126.987654,,2022
"Feltner, Ryan",-0.432783505,0.681052632,-0.536672504,-0.994647436,0.49410596,0.475154639,-0.798421053,1.106304729,0.423942308,0.13986755,-1.897113402,-1.828881579,-1.939141856,-1.977115385,-1.964790287,5.259072165,5.364539474,5.230140105,5.198397436,5.224900662,83.7814433,77.88815789,94.52311734,93.51121795,84.27836645,1590.15625,2548.085526,2346.598246,2305.5,2489.156733,663372,,,,,,,,2022
"Finnegan, Kyle",-0.773829787,,-0.9722,,0.23808,0.275531915,,1.268375,,0.62904,-2.11393617,,-1.721625,,-2.0036,5.633297872,,5.7044,,5.67128,88.66276596,,97.032875,,89.0184,1099.202128,,2066.475594,,2133,640448,,,,,,,,2022
"Flexen, Chris",-1.049498525,0.712763158,-0.194739336,-0.75,0.708965517,0.713303835,-1.238815789,1.578744076,1.596666667,-0.136494253,-0.972153392,-0.949342105,-0.871706161,-1.146666667,-0.708333333,6.719675516,6.951578947,6.962867299,7.006666667,6.88,81.05250737,74.76052632,91.68921801,92.6,80.86724138,1305.917404,2657.842105,2132.367299,2169.333333,2538.413793,623167,0.544074605,0.609784792,-0.925007174,6.943156385,87.40833333,2354.662356,,2022
"Freeland, Kyle",0.912113402,-0.354951644,0.472477745,1.077374214,-0.118028846,0.597783505,-0.578471954,1.098486647,0.539056604,0.371923077,1.638865979,1.544235977,1.326661721,1.71822327,1.771458333,5.655592784,5.594352031,5.842670623,5.503474843,5.455977564,84.75309278,80.93636364,90.20905045,89.59355346,85.42740385,1479.286082,2446.152805,2389.967262,2349.731132,2374.926282,607536,,,,,,,,2022
"Fried, Max",1.074332494,-0.789306931,0.137923497,0.914893617,-0.319904398,0.33836272,-1.375330033,1.024622951,0.80643617,0.061969407,1.556120907,1.360280528,1.207114754,1.21606383,1.554512428,5.819168766,6.140082508,6.094688525,6.055425532,5.942848948,86.54256927,74.24554455,93.99934426,93.61595745,87.28565966,1412.81864,2747.764026,2138.554585,2035.284574,2394.399618,608331,,,,,,,,2022
"Fulmer, Michael",-1.104761905,1.077272727,-0.339631902,-1.262222222,,0.335873016,-1.003181818,1.300306748,0.877111111,,-2.686190476,-2.111363636,-2.277239264,-2.311777778,,5.657142857,5.985454545,5.956871166,5.855703704,,86.48730159,78.86818182,94.17546012,94.46666667,,1502.634921,2409.181818,2301.558282,2187.807407,,605242,0.354575758,0.569636364,-2.294984848,5.954893939,90.25712121,2414.477273,,2022
"Gallen, Zac",-0.991222494,0.565162338,-0.282151248,-1.2,0.628461538,0.342127139,-1.01237013,1.465389134,1.2,0.073846154,-3.004914425,-2.87887987,-2.819185022,-3.02,-2.942692308,5.7500489,5.898555195,5.949904552,5.64,5.776538462,86.22811736,81.5086039,94.10154185,94.7,86.74230769,1540.585784,2514.686179,2421.17145,2216,2512.961538,668678,0.451169451,0.573579952,-2.914152745,5.908019093,89.8902148,2428.550239,,2022
"García, Jarlín",1.346552901,,1.232091954,,-0.493170732,0.828464164,,1.082344828,,0.058954704,1.51105802,,1.918850575,,1.716376307,5.886450512,,5.833885057,,5.960731707,85.22389078,,93.78482759,,82.65749129,2111.786942,,2201.088167,,2250.811189,606424,,,,,,,,2022
"Garcia, Luis",-1.415194805,0.487698413,-0.622533719,-1.408,1.269813953,0.855238095,-0.898174603,1.50416185,1.158,-0.13372093,-1.394112554,-1.016746032,-1.489499037,-2.372,-1.756697674,6.148528139,6.395793651,6.291454721,6.136,6.268511628,84.804329,77.10198413,94.01907514,90.62,79.54883721,2032.038961,2577.111111,2408.27676,2232.4,2525.455814,677651,0.425350757,0.447482806,-1.563645117,6.317950481,85.28101788,2353.997249,,2022
"García, Yimi",-1.533648649,0.951034483,-0.788480176,-1.471172414,0.215384615,0.310405405,-0.200747126,1.149207048,0.50937931,0.627142857,-2.677432432,-2.828103448,-2.646387665,-2.671241379,-2.673791209,5.195675676,5.155114943,5.033039648,5.157793103,5.145604396,87.26081081,82.47586207,94.93986784,93.78689655,89.46868132,1876.013514,2694.643678,2455.357616,2247.8125,2453.82967,554340,,,,,,,,2022
"Garrett, Braxton",1.406165414,-0.951492537,0.773197674,1.363298969,-0.747015945,0.312105263,-0.720298507,1.310988372,0.564261168,-0.210318907,2.927368421,2.432761194,2.740145349,2.83532646,2.693280182,5.947669173,6.224179104,6.045174419,6.004467354,6.046583144,85.96466165,78.81119403,91.46511628,90.91202749,84.0856492,1635.646617,2301.298507,2317.05814,2098.770833,2297.562642,666129,-0.4775,-0.0725,2.5175,6.185,84.75,2376.5,,2022
"Gausman, Kevin",-1.230887805,,-0.874315169,,0.096425,0.417395122,,1.453173785,,0.275025,-2.421170732,,-2.263225331,,-2.40765,5.884965854,,6.025522828,,5.879675,85.20458537,,94.95036819,,84.40875,1566.628906,,2265.32327,,2205.54,592332,,,,,,,,2022
"Germán, Domingo",-1.49059322,0.11302139,-0.906379928,-1.451065574,,0.723855932,-0.29315508,1.365125448,0.766229508,,-1.631144068,-1.508048128,-1.585053763,-1.567540984,,5.433983051,5.538048128,5.309283154,5.255655738,,85.9559322,81.02299465,92.71505376,92.7204918,,2359.468085,2610.735294,2539.362007,2475.303279,,593334,,,,,,,,2022
"Gibson, Kyle",-1.229457627,0.607173913,-0.519602446,-1.206397919,0.424163763,0.301254237,-0.722554348,1.329449541,0.593211964,-0.058658537,-2.413186441,-2.27576087,-2.159755352,-2.201911573,-2.36945993,6.207559322,6.313641304,6.38559633,6.29343303,6.186515679,84.65423729,79.08315217,92.03302752,91.65331599,83.29094077,1622.420339,2467.298913,2278.996942,2133.074122,2508.952962,502043,0.07020339,0.791440678,-2.373694915,6.235440678,89.37355932,2359.530508,,2022
"Gilbert, Logan",-1.270829876,0.349230769,-0.534637146,-1.145365854,0.508575342,0.711701245,-0.691564987,1.480694957,1.029268293,0.370246575,-1.15879668,-1.123501326,-1.018868389,-1.194146341,-1.058917808,6.047925311,6.126604775,6.064397294,5.948780488,6.104,86.15145228,80.82758621,96.1303198,94.66829268,86.85753425,1752.124481,2117.506667,2134.607011,1973,2288.620027,669302,,,,,,,,2022
"Giolito, Lucas",-0.935059524,0.595542169,-0.442281668,,0.290566038,0.922410714,-1.041686747,1.497954367,,0.088254717,-1.437559524,-1.35746988,-1.387309205,,-1.521871069,6.341964286,6.495301205,6.352966168,,6.395330189,81.05223214,79.28313253,92.64468922,,84.40707547,1443.681073,2344.120482,2168.801575,,1958.63622,608337,,,,,,,,2022
"Givens, Mychal",-0.75606383,,-0.573898635,,0.510165563,-0.253670213,,1.000994152,,0.208013245,-2.740691489,,-2.659532164,,-2.909238411,4.091329787,,4.692768031,,4.601258278,82.06382979,,93.45750487,,84.71887417,2067.213904,,2427.247563,,2574.84106,571710,,,,,,,,2022
"Gomber, Austin",0.814124294,-0.578472622,0.527728938,0.93,-0.415193483,0.880451977,-1.154236311,1.44014652,1.16,0.277270876,1.845706215,1.61092219,1.734371184,1.945,1.907494908,6.444011299,6.682766571,6.727985348,6.68,6.583788187,82.03361582,75.82420749,90.96703297,91.45,84.25906314,1644.370056,2497.291066,2157.789731,2052,2391.423625,596295,,,,,,,,2022
"Gonsolin, Tony",-1.036342342,0.273096234,-0.709518378,,0.268912037,0.188144144,-1.003221757,1.451989861,,0.38837963,-1.041405405,-0.751715481,-0.909518378,,-0.923009259,6.156036036,6.267782427,6.256945501,,6.214166667,83.45135135,80.68995816,93.10190114,,87.4599537,1410.561372,2569.531381,2326.422589,,2486.032407,664062,,,,,,,,2022
"Gonzales, Marco",1.445444712,-0.531571816,1.012752753,,,0.576454327,-1.088184282,1.22016016,,,2.454194712,2.293739837,2.012392392,,,5.347067308,5.40298103,5.698788789,,,79.3953125,76.61707317,88.44194194,,,2115.306393,2118.04607,1986.043129,,,594835,0.184698113,0.946169811,2.178169811,5.548660377,86.12339623,2032.61553,,2022
"Gore, MacKenzie",1.096923077,-0.046079295,0.43654498,,-0.171758794,1.102307692,-0.87,1.466988266,,0.432512563,1.446615385,1.521806167,1.536740548,,1.556683417,5.803538462,5.872951542,5.926127771,,5.888894472,84.80769231,80.83700441,94.69100391,,87.42914573,2097.784615,2293.451327,2236.281782,,1955.447236,669022,,,,,,,,2022
"Graveman, Kendall",-1.169014085,0.581621622,-0.751774194,-1.289707207,0.435590278,0.411478873,-0.414594595,1.286451613,0.872725225,0.199097222,-1.163943662,-1.075945946,-1.109435484,-1.042972973,-1.102743056,5.656619718,5.741621622,5.695322581,5.736801802,5.699201389,90.70774648,83.33783784,96.58225806,96.44932432,88.66145833,1763.5,2494.405405,2371.903226,2228.27027,2494.461806,608665,,,,,,,,2022
"Gray, Jon",-1.184338624,1.204615385,-0.946291457,,0.835034674,0.741481481,-0.851282051,1.052221106,,0.456338419,-1.918095238,-1.761410256,-1.977437186,,-1.886934813,5.665555556,5.846666667,5.459889447,,5.723467406,88.7015873,77.78974359,95.86512563,,84.9520111,1453.544974,2596.474359,2015.340704,,2464.549237,592351,,,,,,,,2022
"Gray, Josiah",-1.349166667,0.167395349,-0.833095945,-1.290873786,0.133404255,0.839166667,-0.467271318,1.486676558,1.157281553,0.450651596,-1.854722222,-1.817085271,-1.479248269,-1.605242718,-1.875026596,5.109305556,5.336248062,5.485875371,5.27223301,5.258656915,88.14305556,82.71286822,94.38170129,94.77669903,85.78058511,2056.208333,2490.01248,2215.602985,2280.893204,2029.786096,680686,0.047692308,0.513076923,-1.929230769,5.239230769,87.42307692,2027.692308,,2022
"Gray, Sonny",-1.167368421,1.197296703,-0.1275,-1.119917526,1.084074074,0.652105263,-1.172989011,1.275113636,0.806474227,-0.497142857,-1.326315789,-0.975934066,-0.903276515,-0.791525773,-1.014312169,5.277368421,5.507582418,5.465265152,5.466556701,5.433386243,87.05789474,78.76637363,92.1125,92.04865979,82.39550265,1881.631579,2833.228571,2540.670455,2438.17562,2714.238606,543243,0.48,0.83,-0.71,5.42,88.8,2679,,2022
"Greene, Hunter",-0.944102564,,-0.976472081,,0.385948946,0.995811966,,1.334204738,,0.264439512,-2.448974359,,-2.357182741,,-2.412519423,5.854700855,,5.99964467,,5.866736959,90.12820513,,98.91404399,,88.08257492,1992.589744,,2367.51145,,2362.547778,668881,,,,,,,,2022
"Greinke, Zack",-1.067433155,1.04495671,-0.174655172,-0.978431373,0.698392857,0.317032086,-0.931753247,1.323402299,0.824117647,0.500654762,-1.825641711,-1.693030303,-1.720655172,-1.386666667,-1.367202381,6.142860963,6.160714286,6.25591954,6.229215686,6.130119048,86.46898396,71.95692641,89.15494253,89.43529412,81.7827381,1643.493298,2432.790043,2285.542529,2193.019608,2447.595238,425844,0.547175793,0.506282421,-1.824927954,6.234293948,85.82420749,2371.450867,,2022
