mlbAM_ID,Year,player_name,CH_pfx_x,CU_pfx_x,FF_pfx_x,SL_pfx_x,CH_pfx_z,CU_pfx_z,FF_pfx_z,SL_pfx_z,CH_release_pos_x,CU_release_pos_x,FF_release_pos_x,SL_release_pos_x,CH_release_pos_z,CU_release_pos_z,FF_release_pos_z,SL_release_pos_z,CH_release_speed,CU_release_speed,FF_release_speed,SL_release_speed,CH_release_spin_rate,CU_release_spin_rate,FF_release_spin_rate,SL_release_spin_rate,SI_pfx_x,SI_pfx_z,SI_release_pos_x,SI_release_pos_z,SI_release_speed,SI_release_spin_rate,FC_pfx_x,FC_pfx_z,FC_release_pos_x,FC_release_pos_z,FC_release_speed,FC_release_spin_rate,Stf+ FF,Stf+ SI,Stf+ FC,Stf+ SL,Stf+ CH,Stf+ CU,fg_ID
665152,2022,"Kremer, Dean",-1.256421405,0.926166667,-0.737755102,,0.117759197,-1.229,1.382982732,,-2.64270903,-2.336291667,-2.591679749,,5.751772575,6.0905,5.81021978,,83.73779264,76.49291667,93.51067504,,1580.143813,2696.966527,2234.514914,,-1.332,1.027411765,-2.667117647,5.673588235,91.71470588,2139.376471,0.391913478,0.678818636,-2.422712146,5.996356073,87.99733777,2477.8802,94.0,83.0,103.0,,89.0,84.0,19350
641771,2022,"Kuhl, Chad",-1.157941176,1.024981685,-0.771355932,0.246678161,0.53,-0.922014652,1.132372881,0.15037931,-2.362823529,-2.323113553,-2.196779661,-2.35262069,5.483647059,5.687655678,5.718135593,5.608367816,87.85117647,79.52197802,92.89322034,86.54356322,1698.594118,2865.764706,2217.542373,2541.382759,-1.20102,0.83232,-2.33276,5.62482,92.779,2128.877,,,,,,,80.0,80.0,,101.0,51.0,114.0,14975
656638,2022,"Lange, Alex",-1.372019704,0.056478873,-0.788823529,,0.210788177,-0.455694165,1.200882353,,-2.609261084,-2.625372233,-2.426764706,,5.692561576,5.653460765,5.788235294,,89.74039409,85.46156942,95.65,,1699.689655,2187.207243,2246.852941,,-1.309612676,0.776549296,-2.501338028,5.70834507,96.19366197,2223.056338,,,,,,,102.0,101.0,,,88.0,118.0,19883
641778,2022,"Lauer, Eric",1.248875,-0.539633252,0.809232143,-0.253978022,0.709,-0.682836186,1.41025,0.343274725,1.721625,1.5400489,1.482116071,1.452175824,5.77725,5.972469438,5.959776786,5.960307692,87.175,78.19804401,93.30776786,86.73010989,1748.15,2400.814181,2292.474439,2284.5,,,,,,,0.042349515,0.891708738,1.638058252,5.900330097,89.74893204,2269.622047,94.0,,86.0,102.0,79.0,93.0,19316
643410,2022,"Leiter Jr., Mark",-0.536680328,0.628379888,-0.446213992,1.123035714,0.374795082,-1.402458101,1.365555556,0.0275,-1.237336066,-1.293519553,-1.184979424,-1.446607143,5.75807377,5.813296089,5.789958848,5.645,84.18442623,73.16648045,91.08971193,79.35357143,841.2839506,2264.435754,1948.580247,2211.410714,-1.055737052,1.037091633,-1.507051793,5.665338645,90.92629482,1913.545817,0.269230769,0.494134615,-1.450673077,5.648173077,87.40769231,2096.096154,65.0,73.0,94.0,91.0,120.0,97.0,15551
666157,2022,"Lodolo, Nick",1.492528736,-1.145961165,1.402140351,,0.191551724,0.118252427,0.871175439,,3.226896552,3.426737864,3.354298246,,5.446091954,5.470854369,5.463350877,,88.29885057,81.51067961,94.39491228,,1961.566474,2733.229572,2340.028269,,1.55521327,0.528767773,3.347630332,5.428033175,94.12274882,2308.109524,,,,,,,107.0,99.0,,,92.0,115.0,26378
656657,2022,"Logue, Zach",1.263309353,-0.867267081,0.836739563,,0.020215827,0.261055901,1.151451292,,2.675755396,2.661304348,2.424234592,,5.01647482,5.116956522,5.156282306,,81.96115108,77.50062112,90.12644135,,1873.402878,2425.339623,2011.111332,,1.373333333,0.566666667,2.563333333,5.161666667,87.78333333,1890.0,0.087981221,0.664413146,2.428779343,5.278309859,85.85446009,2246.873239,65.0,,77.0,,80.0,85.0,20231
605347,2022,"López, Jorge",-1.313944444,0.762429907,-0.856923077,0.642439024,0.254222222,-0.99635514,1.271730769,0.098780488,-2.109055556,-2.181682243,-2.187884615,-2.323252033,5.880444444,5.946542056,5.852307692,5.804715447,89.97388889,84.10373832,97.32115385,87.39430894,1699.05,2449.009346,2067.711538,2369.439024,-1.430480274,0.678730703,-2.131337907,5.805523156,97.65797599,1990.702749,,,,,,,104.0,113.0,,124.0,95.0,124.0,14527
641154,2022,"López, Pablo",-1.441282799,0.91474359,-0.371682905,0.322857143,0.293187561,-0.808247863,1.109725421,0.385714286,-2.203440233,-1.924059829,-2.108015943,-2.045714286,5.431068999,5.584059829,5.444428698,5.455714286,87.54324587,80.93888889,93.54836138,88.37142857,1964.687135,2494.25641,2196.867556,2249.285714,-1.227234043,0.521489362,-2.148170213,5.454,93.40042553,1999.097872,0.181521739,0.498731884,-2.091050725,5.514384058,88.74891304,2227.690909,97.0,99.0,82.0,,94.0,100.0,17085
547179,2022,"Lorenzen, Michael",-1.347744807,0.459642857,-0.976568047,0.866230032,0.789703264,-1.211071429,1.23112426,0.005942492,-1.811750742,-1.800714286,-1.940857988,-2.001501597,5.747893175,5.791428571,5.577248521,5.576166134,85.83293769,81.2,94.70177515,83.28242812,2033.794643,2651.107143,2437.127596,2468.528846,-1.410554017,0.716509695,-1.871218837,5.591606648,93.82022161,2251.552778,-0.002944444,0.734444444,-2.036166667,5.579333333,90.51111111,2493.661111,91.0,94.0,87.0,107.0,88.0,91.0,14843
607625,2022,"Lugo, Seth",-1.261666667,0.891498638,-0.688392283,0.225547945,0.815555556,-1.431798365,1.452636656,0.564452055,-1.044444444,-1.023188011,-0.860064309,-0.925616438,5.63,5.715340599,5.653826367,5.674178082,87.58888889,79.78746594,94.41061093,88.93424658,1774.444444,3252.940054,2243.839228,2440.541096,-1.299029536,1.039957806,-0.885105485,5.467383966,94.38902954,2316.388186,,,,,,,96.0,103.0,,98.0,81.0,114.0,12447
666200,2022,"Luzardo, Jesús",1.298225806,,1.133950104,-0.095434343,0.702204301,,1.247941788,-0.04559596,2.074543011,,1.944823285,1.947616162,5.842715054,,5.973409563,5.876121212,87.23064516,,96.28586279,83.68868687,1899.540323,,2207.174636,2324.624242,1.423209459,0.990709459,2.039121622,5.922804054,95.68344595,2138.283784,,,,,,,105.0,97.0,,,90.0,116.0,19959
543475,2022,"Lyles, Jordan",-1.145485893,0.631425,-0.488345627,1.397136872,0.631097179,-1.21035,1.421190727,-0.102946927,-1.629749216,-1.670025,-1.629863014,-1.821340782,6.032068966,6.144375,6.118609062,5.978226257,86.3460815,79.1,91.75869336,80.02444134,1464.426332,2432.805,2203.848261,2638.145251,-1.1128,1.037504762,-1.615885714,6.045485714,90.77142857,2094.72,0.398227848,0.266075949,-2.019113924,6.124050633,84.88607595,2437.810127,80.0,80.0,94.0,107.0,80.0,88.0,7593
663738,2022,"Lynch IV, Daniel",1.100358852,-0.146917293,0.569544554,-0.036251768,0.85007177,-0.403909774,1.294475248,0.276308345,1.560550239,1.293609023,1.289653465,1.468458274,5.714354067,6.050676692,5.854980198,5.731315417,84.82870813,81.40601504,94.04386139,86.00438472,1669.901914,2092.030075,2121.823762,2019.685997,1.140405405,1.003108108,1.462837838,5.702837838,93.54054054,2060.527027,,,,,,,82.0,86.0,,97.0,81.0,92.0,21537
458681,2022,"Lynn, Lance",-0.984473684,0.873678161,-0.30606681,0.425686275,0.480657895,-0.121724138,1.107015086,0.109215686,-3.223552632,-3.343908046,-3.217521552,-3.246862745,5.446973684,5.431034483,5.563318966,5.524705882,85.75526316,82.03103448,92.93383621,86.00784314,1871.826667,2497.203488,2442.978378,2548.019608,-0.914924812,0.556466165,-3.199360902,5.522368421,91.43759398,2306.657895,0.187874763,0.434459203,-3.34740038,5.481726755,88.78235294,2607.165399,99.0,82.0,112.0,79.0,36.0,108.0,2520
641816,2022,"Mahle, Tyler",-1.193104839,,-0.851820677,0.414916667,0.826975806,,1.50558097,0.153541667,-1.95578629,,-1.841454712,-2.151666667,5.541693548,,5.616431839,5.568083333,85.39012097,,93.20704483,83.86125,1894.99798,,2292.8837,2496.188285,,,,,,,0.146213235,0.852867647,-1.911801471,5.427169118,85.50073529,2396.841328,107.0,,98.0,98.0,87.0,,16358
640455,2022,"Manaea, Sean",1.083986486,-0.9075,1.03732042,-0.297675159,0.579543919,0.114722222,1.072865214,0.196019108,2.934003378,3.234444444,2.94945117,3.053121019,5.608935811,5.307777778,5.274374496,5.361656051,84.90084459,78.05833333,91.24358354,81.72006369,1439.756345,2011.833333,2001.103309,2026.936306,1.397744681,0.84812766,3.027234043,5.214978723,90.83446809,2024.714894,,,,,,,,91.0,,87.0,84.0,73.0,15873
666201,2022,"Manoah, Alek",-1.208297872,,-0.459016083,1.207744361,0.799513678,,1.404219489,0.039937343,-2.302978723,,-2.321844844,-2.486842105,5.872006079,,5.944919584,5.796453634,86.51094225,,93.86584674,81.47994987,1979.653495,,2368.859716,2215.902133,-1.226352941,0.87351634,-2.338300654,5.899294118,93.2627451,2193.138562,,,,,,,103.0,95.0,,111.0,72.0,,26410
608566,2022,"Márquez, Germán",-0.850581395,0.090159744,-0.746686251,0.026003373,0.636744186,-0.152300319,1.104923619,0.345413153,-2.407209302,-2.151677316,-2.17079906,-2.325278246,5.92127907,6.084025559,5.989776733,5.789376054,87.75232558,86.52332268,95.55875441,87.65952782,1594.593023,2577.00639,2138.27027,2390.03204,-1.192679356,0.756983895,-2.226222548,5.937789165,95.13265007,2110.959004,,,,,,,76.0,79.0,,104.0,50.0,132.0,15038
663436,2022,"Martin, Davis",-1.252568807,0.664,-0.53443459,0.580216049,0.756055046,-0.944285714,1.364035477,0.018487654,-2.075688073,-1.786952381,-1.769046563,-1.967160494,6.143761468,6.401619048,6.248070953,6.149660494,85.86880734,79.71428571,94.01263858,84.35123457,2188.055046,2628.914286,2356.656319,2696.098765,,,,,,,,,,,,,89.0,,,106.0,77.0,92.0,21448
661309,2022,"Martínez, Adrián",-1.1855,,,0.241383929,-0.295607143,,,0.086785714,-2.468678571,,,-2.429553571,5.5745,,,5.609910714,84.02214286,,,82.04017857,2289.478571,,,1936.258929,-1.445616438,0.697455969,-2.359060665,5.566692759,93.80939335,2157.02544,,,,,,,,78.0,,83.0,87.0,,21023
607259,2022,"Martinez, Nick",-1.118773148,0.200330882,-0.603303571,,0.41212963,-1.418308824,1.43734375,,-1.732384259,-1.749816176,-1.895915179,,6.10724537,6.017279412,6.01359375,,79.73680556,81.74080882,93.39598214,,1716.770833,2604.985294,2336.283482,,-1.238611111,1.170515873,-1.761428571,6.03484127,93.2547619,2347.142857,0.140792079,0.647260726,-1.935280528,5.999207921,88.57062706,2381.059406,97.0,82.0,98.0,,90.0,99.0,12730
664208,2022,"Maton, Phil",-0.41,1.657380952,-0.108920086,1.486875,1.43,-0.712708333,1.34237581,0.3771875,-1.78,-1.596696429,-1.436479482,-1.733958333,4.97,5.230386905,5.300604752,5.118020833,84.2,74.54404762,90.99460043,80.88489583,2243.0,2999.113433,2486.949561,2669.5,-1.257323944,0.772535211,-1.421267606,5.154084507,90.17887324,2227.929577,0.775714286,0.781428571,-1.907142857,5.03,82.41428571,2655.857143,93.0,78.0,10.0,116.0,-128.0,132.0,18064
663556,2022,"McClanahan, Shane",1.332460064,-0.635413793,0.903261117,-0.299552632,0.871645367,-0.938517241,1.478358039,0.311684211,1.025399361,0.915362069,0.751630559,1.060842105,6.072284345,6.121534483,6.304937286,6.067631579,87.67683706,81.995,96.72189282,89.33710526,1732.129808,2627.573402,2233.007982,2348.305263,,,,,,,,,,,,,108.0,,,112.0,99.0,133.0,21483
543521,2022,"McHugh, Collin",,1.095384615,-0.90375,1.370233463,,-0.990769231,1.2575,0.014377432,,-1.827692308,-2.235,-2.412354086,,5.880769231,5.35,5.139280156,,74.53846154,90.825,80.19357977,,2799.5,2321.0,2783.998051,,,,,,,0.064282908,0.734577603,-2.215225933,5.438998035,88.88781925,2510.123772,59.0,,99.0,123.0,,87.0,7531
663474,2022,"McKenzie, Triston",,0.658392857,-0.250888889,0.445,,-0.662808442,1.704501587,0.826347403,,-2.143084416,-1.851498413,-2.078506494,,6.458198052,6.488215873,6.471136364,,79.39496753,92.48514286,87.2974026,,2197.943182,2312.175159,2196.498377,,,,,,,,,,,,,107.0,,,106.0,,113.0,18000
571945,2022,"Mikolas, Miles",-1.0024,0.723155488,-0.409174419,0.32095,0.7736,-1.278064024,1.245627907,0.358375,-2.26384,-2.009664634,-2.012186047,-2.11775,6.28904,6.641875,6.589116279,6.5600625,82.6888,76.12698171,93.50232558,87.684125,1575.072,2553.19084,2292.359064,2380.747184,-1.110670471,1.028644793,-2.074764622,6.505592011,92.95777461,2231.612857,,,,,,,77.0,86.0,,107.0,66.0,95.0,9803
571948,2022,"Milner, Hoby",1.428597285,-1.109798851,1.3852,,0.157466063,-0.133850575,0.5656,,4.388144796,4.138103448,4.1434,,4.274615385,4.457586207,4.4984,,81.30542986,79.46494253,89.236,,1783.375566,1887.62069,1979.122449,,1.538700441,-0.003303965,4.230242291,4.455726872,88.90682819,1988.988962,,,,,,,96.0,109.0,,,62.0,84.0,13346
501985,2022,"Minor, Mike",1.388965517,-0.594615385,0.327261411,-0.293034483,0.823940887,-0.930659341,1.181147994,0.295609195,1.010369458,0.820274725,0.955145228,0.956137931,5.835812808,6.014725275,5.921092669,5.906827586,84.18226601,79.15274725,90.36141079,85.38850575,2174.582716,2437.43956,2471.592233,2698.790805,1.1475,0.965,0.9075,6.04,89.85,2567.5,,,,,,,73.0,108.0,,80.0,93.0,77.0,10021
621345,2022,"Minter, A.J.",1.346887755,,0.537190388,,0.281683673,,1.437634011,,2.582295918,,2.253512015,,5.528214286,,5.668022181,,87.56428571,,96.59944547,,1651.020408,,2424.510166,,,,,,,,-0.428753541,0.349603399,2.312917847,5.661473088,90.32634561,2602.946176,133.0,,111.0,,102.0,,18655
593423,2022,"Montas, Frankie",-1.004789207,,-0.523812405,0.51369146,0.265311973,,1.404266263,0.259256198,-1.182715008,,-1.080907716,-1.198650138,6.023355818,,6.077322239,6.03107438,86.36475548,,96.09470499,87.20110193,1466.574324,,2357.007564,2410.269972,-1.290019342,0.961798839,-1.084622824,6.089883946,95.6040619,2242.344294,0.331917098,0.517357513,-1.184974093,6.020518135,89.5134715,2395.476684,103.0,96.0,113.0,116.0,101.0,,14309
606160,2022,"Montero, Rafael",-1.406571429,,-0.774705882,0.497894737,0.477571429,,1.321115619,0.242781955,-1.525666667,,-1.39959432,-1.540827068,4.861714286,,5.176490872,5.103533835,91.08952381,,96.41419878,87.89172932,2056.966667,,2334.465447,2345.431818,-1.351693548,0.710040323,-1.523306452,5.1325,95.8983871,2233.108871,,,,,,,115.0,115.0,,119.0,102.0,,12760
656756,2022,"Montgomery, Jordan",0.906423841,-0.244743802,0.727365011,,0.991986755,-0.428809917,1.236090713,,1.775629139,1.842429752,1.956025918,,6.414188742,6.506330579,6.547170626,,82.32119205,80.22793388,93.01231102,,1679.430464,2262.928926,2305.285097,,1.407625133,0.822438765,1.848817891,6.54713525,93.00063898,2210.788462,-0.006730769,0.774903846,1.891346154,6.413461538,88.29326923,2387.451923,84.0,111.0,88.0,,90.0,105.0,16511
519043,2022,"Moore, Matt",1.421741294,-0.34108742,0.76320442,,0.728606965,-0.912921109,1.503646409,,1.405273632,1.236609808,1.541712707,,6.421542289,6.465181237,6.33053407,,85.03432836,83.56950959,93.89631676,,2021.512438,2436.424307,2385.233886,,,,,,,,,,,,,,104.0,,,,104.0,121.0,1890
669212,2022,"Morgan, Eli",-1.302437276,1.024545455,-0.909056261,0.11378882,0.294444444,-0.402727273,1.434246824,0.413229814,-0.577670251,-0.530909091,-0.265281307,-0.401552795,5.828387097,5.744545455,5.797441016,5.803291925,75.87634409,80.48181818,92.1076225,85.68571429,2098.09319,2223.090909,2267.642468,2274.36646,,,,,,,-0.46,1.37,-0.62,5.83,89.3,2285.0,78.0,,107.0,131.0,113.0,142.0,20203
450203,2022,"Morton, Charlie",-1.462983871,1.29306437,-0.886417605,,0.133024194,-0.781958296,1.041555783,,-2.369193548,-2.40819583,-2.282487206,,5.366975806,5.367144152,5.486827021,,87.1608871,81.27071623,94.90644831,,2153.493927,3068.253176,2372.710472,,-1.417368421,0.414671053,-2.310822368,5.404407895,94.67664474,2189.726974,0.153099631,0.421623616,-2.404280443,5.369630996,88.36863469,2550.94052,85.0,86.0,91.0,,90.0,127.0,4676
662253,2022,"Muñoz, Andrés",,,-1.000896359,0.363732719,,,1.117366947,0.433195084,,,-1.893137255,-1.995360983,,,5.295378151,5.173717358,,,100.1579832,88.52918587,,,2290.715493,2227.333846,-1.145,0.655,-1.965,5.24,101.45,2205.5,,,,,,,114.0,,,141.0,,,20373
682171,2022,"Murfee, Penn",,,-0.251144279,1.405467197,,,0.644701493,0.219502982,,,-3.85141791,-3.966341948,,,4.239825871,4.115407555,,,89.02437811,79.75705765,,,2276.259352,2645.930279,-0.887,0.085,-3.893857143,4.254142857,88.84285714,2054.557143,,,,,,,98.0,95.0,,140.0,,,25174
605397,2022,"Musgrove, Joe",-0.950449438,0.800951493,-0.345994109,1.057744253,0.323764045,-1.148097015,1.114050074,-0.151982759,-1.778146067,-1.371977612,-1.551885125,-1.586034483,6.30741573,6.507276119,6.371237113,6.343649425,86.49831461,81.3391791,92.93549337,82.91005747,1971.61236,2722.652985,2559.293078,2714.12069,-1.037135417,0.765364583,-1.562135417,6.471927083,92.37447917,2435.645833,0.128931159,0.760181159,-1.552427536,6.417916667,90.09963768,2581.211957,82.0,72.0,102.0,123.0,90.0,120.0,12970
656793,2022,"Nelson, Nick",-1.337834758,0.87255814,-0.54654902,0.181584507,0.618603989,-0.24627907,1.373235294,0.317816901,-2.38957265,-2.285348837,-2.321843137,-2.414753521,5.861623932,5.731162791,5.82554902,5.806126761,87.93504274,81.85813953,96.24882353,89.87464789,1916.145299,2230.488372,1969.464706,2267.415493,,,,,,,,,,,,,92.0,,,113.0,84.0,93.0,20153
593576,2022,"Neris, Hector",-0.889129032,,-0.869830097,0.14238806,-0.056064516,,1.4275,0.478955224,-1.614870968,,-1.770679612,-1.932089552,6.061387097,,5.833179612,5.917014925,85.08064516,,94.28446602,87.6358209,1135.306452,,2448.084951,1975.268657,-1.403333333,1.027175926,-1.862175926,5.876759259,94.53287037,2350.018519,,,,,,,110.0,104.0,,98.0,120.0,,11804
605400,2022,"Nola, Aaron",-1.269285714,1.200198511,-1.087990148,,0.285558036,-0.901327543,1.285192118,,-2.077991071,-1.918560794,-1.938482759,,4.972410714,5.195272953,5.091674877,,85.915625,78.56116625,92.75270936,,1482.263393,2589.236973,2307.834483,,-1.414772727,0.810646853,-1.941643357,5.082167832,92.1784965,2198.566434,0.07510101,0.595707071,-1.922272727,5.131010101,86.77727273,2212.267677,106.0,105.0,107.0,,69.0,129.0,16149
596057,2022,"Norris, Daniel",1.094538745,-0.558,0.60991018,-1.114697509,-0.056605166,-1.108,1.452784431,0.037446809,2.661476015,2.288666667,2.324610778,2.691808511,5.646088561,5.913333333,5.814401198,5.559468085,86.74538745,76.06,91.20958084,79.94078014,1425.250923,2402.4,2348.90303,2626.459364,1.303924051,0.872531646,2.614936709,5.641139241,90.92531646,2251.987342,,,,,,,89.0,72.0,,95.0,111.0,74.0,13475
543606,2022,"Odorizzi, Jake",-0.991366906,0.84,-0.812332956,0.543515625,0.552877698,-0.698985507,1.451336353,0.280078125,-1.034604317,-0.887246377,-1.024620612,-0.87375,5.910215827,6.12173913,5.956851642,6.09859375,85.11798561,71.85652174,92.07383918,82.584375,1333.338129,2209.144928,2146.875425,2066.835938,,,,,,,0.216494565,1.017309783,-0.910896739,6.040163043,87.66413043,2080.440217,76.0,,91.0,86.0,88.0,90.0,6397
660271,2022,"Ohtani, Shohei",-0.45716129,0.932119816,-0.287282913,1.140681818,0.212032258,-1.119723502,1.205028011,0.362697628,-2.07116129,-1.938940092,-2.267745098,-2.515167984,6.127387097,6.331797235,5.915826331,5.791422925,89.30677419,77.81658986,97.26288515,85.3423913,1273.951613,2486.493088,2218.004225,2494.681818,-1.355243902,0.56902439,-2.203292683,5.859634146,97.32926829,1986.7375,0.300580357,0.478571429,-2.5125,5.801428571,90.78303571,2382.098214,116.0,109.0,100.0,143.0,137.0,95.0,19755
670124,2022,"Oller, Adam",-1.197763975,0.415775862,-0.922088167,0.377916667,0.616521739,-0.578103448,1.441090487,-0.378416667,-2.116149068,-1.841551724,-1.695962877,-2.06825,5.653850932,5.79137931,5.879651972,5.6325,86.51304348,80.36896552,93.30139211,84.22916667,1653.552795,2057.956897,2209.220418,1786.725,-1.258110236,1.188976378,-1.843464567,5.730472441,93.57716535,2116.380952,-0.1105,0.824875,-1.89684375,5.731125,89.5415625,2179.899687,99.0,100.0,78.0,103.0,70.0,91.0,20132
493603,2022,"Ottavino, Adam",-1.373150685,,-0.682403101,1.478675799,0.108219178,,1.157829457,0.163607306,-2.754109589,,-2.56751938,-2.8043379,5.431232877,,5.56744186,5.38869863,89.10136986,,94.74883721,80.99360731,2088.90411,,2351.604651,2701.767123,-1.357820896,0.525223881,-2.591134328,5.489701493,94.21910448,2253.820896,0.286,0.506909091,-2.732363636,5.461454545,87.83090909,2564.363636,97.0,106.0,85.0,123.0,84.0,,1247
657248,2022,"Otto, Glenn",-1.189821429,0.545789474,-0.352862903,1.380543294,0.772083333,-0.884922601,1.273185484,-0.039049236,-1.725833333,-1.626625387,-1.683467742,-1.860543294,6.034047619,6.036965944,6.043830645,5.948302207,88.11547619,81.18947368,92.1421371,81.08828523,1680.845238,2457.857585,2260.310484,2587.497453,-1.152864583,0.827847222,-1.739982639,6.008177083,92.203125,2230.413194,,,,,,,82.0,94.0,,112.0,67.0,110.0,21366
641941,2022,"Pagán, Emilio",-1.028273381,0.7076,-0.410998249,1.116363636,0.645611511,-1.1492,1.531436077,0.173181818,-1.686870504,-1.7084,-1.637845884,-1.714090909,5.486294964,5.61,5.576637478,5.475,88.36870504,80.184,95.6145359,84.57272727,1531.435252,2638.76,2515.824869,2476.590909,,,,,,,0.362465116,0.158604651,-1.693534884,5.513674419,85.79488372,2362.437209,135.0,,87.0,121.0,97.0,,14771
669467,2022,"Pallante, Andre",-0.96,0.751569966,-0.299427966,0.449912536,0.63,-1.471843003,0.750476695,-0.10845481,-2.06,-1.777679181,-1.926917373,-1.941603499,5.66,5.810921502,5.822976695,5.752157434,83.1,76.5109215,95.21737288,86.94314869,1574.0,2835.868056,2222.26383,2336.594118,-1.06,1.050188679,-1.80754717,5.871509434,94.83836478,2106.044025,,,,,,,81.0,89.0,,109.0,106.0,87.0,26108
642547,2022,"Peralta, Freddy",-1.223829787,0.467990868,-0.732651413,0.66704,0.318439716,-0.304977169,1.340026918,0.30348,-2.670425532,-2.373013699,-2.588263795,-2.52968,4.923758865,5.132648402,5.013674293,4.96324,85.87092199,75.78584475,92.60444145,80.2644,1694.262411,2066.858447,2351.51144,2124.604,,,,,,,,,,,,,109.0,,,102.0,86.0,117.0,18679
527048,2022,"Pérez, Martín",1.179501823,-0.524903846,0.905822785,-0.291666667,0.742685298,-0.41375,1.206582278,0.45952381,1.087290401,1.053846154,0.901434599,1.320238095,5.647326853,5.724230769,5.655232068,5.413095238,84.40668287,78.76346154,92.73755274,84.5,1661.479951,2514.894231,2055.025316,2397.857143,1.368598665,0.846387035,1.015662536,5.602287893,92.62888465,1997.39064,0.088024862,1.014337017,1.141837017,5.558798343,89.85524862,2214.316736,77.0,84.0,90.0,81.0,72.0,83.0,6902
656849,2022,"Peterson, David",1.350292208,-0.607553191,0.750673212,-0.327600733,0.514480519,-0.650744681,1.14486676,0.088665448,1.983831169,1.988297872,2.064600281,2.240164534,5.894805195,6.091489362,5.908218794,5.775100548,85.86720779,78.42446809,93.69621318,84.41480804,1639.737013,2302.56383,2082.374474,2323.945155,1.386232558,0.797534884,1.982232558,5.910186047,93.23255814,2093.451163,,,,,,,83.0,91.0,,103.0,88.0,86.0,20302
475479,2022,"Phelps, David",-1.500235294,0.282192691,-0.723988095,,0.698823529,-0.61461794,1.509107143,,-2.422823529,-2.448239203,-2.353511905,,6.163882353,6.164717608,6.134553571,,86.52,81.67973422,93.20505952,,2170.847059,2532.873754,2359.72619,,-1.288455882,1.133014706,-2.347867647,6.111397059,93.24632353,2232.4,0.06344086,1.176200717,-2.469390681,6.140286738,89.83835125,2420.318996,95.0,78.0,85.0,,94.0,102.0,6316
663455,2022,"Pilkington, Konnor",1.193497758,-0.528533333,0.786945289,-0.156463415,0.68529148,-0.906666667,1.349787234,-0.039390244,1.913901345,1.800933333,1.721322188,1.850121951,5.821210762,5.867333333,5.908206687,5.821707317,84.39730942,77.02533333,92.11930091,81.91219512,1742.045045,2176.76,2220.402736,2233.914634,1.34,1.62,1.89,5.73,93.3,2222.0,,,,,,,82.0,138.0,,97.0,75.0,79.0,21453
601713,2022,"Pivetta, Nick",-0.690294118,0.65337469,-0.415109489,0.577093023,0.723676471,-1.540992556,1.718898474,-0.19,-1.641617647,-1.434677419,-1.436164565,-1.833604651,6.457941176,6.655248139,6.614319841,6.461860465,87.13823529,77.16153846,93.41167883,82.96046512,1177.382353,2711.772953,2313.517585,2476.209302,,,,,,,0.462871094,0.372734375,-1.716289063,6.461347656,86.20664063,2295.105882,112.0,,,109.0,61.0,98.0,15454
668676,2022,"Plesac, Zach",-0.953515789,0.159282511,-0.617296417,0.112557692,1.028189474,-0.777130045,1.566905537,0.608038462,-0.419326316,-0.228744395,-0.266916395,-0.248788462,6.142715789,6.231479821,6.235906623,6.229711538,85.71221053,79.29103139,91.91216069,85.41269231,1625.823158,2181.766816,2147.749186,2124.342308,-1.13,1.252,-0.488,6.198,89.38,2080.4,,,,,,,76.0,95.0,,118.0,87.0,96.0,19979
640462,2022,"Puk, A.J.",0.144545455,,1.03440501,-0.278618926,0.110909091,,1.023820459,0.080767263,3.499090909,,3.436701461,3.42202046,5.521818182,,5.549812109,5.581202046,87.84545455,,96.73319415,86.91023018,2055.818182,,2287.916318,2232.222506,1.433278689,0.51863388,3.481202186,5.457213115,96.25191257,2178.278689,,,,,,,115.0,112.0,,102.0,120.0,,19343
615698,2022,"Quantrill, Cal",-1.021540785,0.308512397,-0.547125,,0.617401813,-0.260909091,1.4575,,-1.383444109,-1.10553719,-1.116625,,6.340755287,6.471404959,6.499875,,85.33293051,82.70082645,93.4975,,1529.906061,2444.752066,2166.675,,-1.006234375,1.234789063,-1.201171875,6.441984375,93.57640625,2102.270736,0.222708738,0.583320388,-1.376747573,6.374504854,88.46029126,2238.074976,86.0,81.0,101.0,,87.0,103.0,19312
500779,2022,"Quintana, José",0.976666667,-0.655522193,0.198746177,,0.49039548,-0.562976501,1.266992864,,2.324199623,2.268903394,2.258256881,,5.801676083,5.798015666,5.803700306,,86.3559322,78.39516971,91.17686035,,1318.788168,2261.389034,2077.353783,,1.047399103,1.085336323,2.264484305,5.813026906,91.4235426,2070.162528,,,,,,,86.0,81.0,,,61.0,95.0,11423
541640,2022,"Ramírez, Erasmo",-1.078571429,0.595641026,-0.694821429,,0.554285714,-0.378205128,1.233214286,,-2.107857143,-2.31474359,-2.162857143,,5.240952381,5.374615385,5.189464286,,85.37619048,80.51666667,93.72857143,,1657.428571,2557.25641,2192.160714,,-1.283832976,0.563019272,-2.249357602,5.20267666,93.09186296,2202.381156,0.129082569,0.754422018,-2.179431193,5.312256881,89.18752294,2382.992647,96.0,100.0,99.0,,82.0,99.0,10314
