mlbAM_ID,Year,player_name,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
676604,2020,"Zuber, Tyler",1.385074151,-0.527952876,1.357375953,0.555651074,10.18653153,454.2610741,0.019877339,0.033060291,0.70032634,1.156037296,0.326614219,-1.529749417,3.209848485,125.0548806,0.049102564,0.100536131,0.022337507,-0.773941562,1.603364639,-0.807085569,2.19748062,1297.446995,0.130974955,0.116243292,,,,,,,,,,,,,,,,,37.4,0.303,0.4
669211,2021,"Akin, Keegan",1.237259255,0.627912074,1.266442333,1.875789514,7.8859488,120.7802801,0.132792225,0.173835447,0.627636888,-0.782939918,0.144409659,0.010893372,7.757383635,195.1221727,0.040689896,0.027375775,0.433380554,1.004659624,1.643189883,1.071910814,2.248838885,279.1657061,0.072338064,0.080390222,,,,,,,,,,,,,,,,,19.6,0.371,-3.5
645261,2021,"Alcantara, Sandy",0.86318209,-1.16680294,0.77409879,1.25588624,7.640544012,120.270932,0.004947054,0.056200551,0.601970074,0.032966634,0.425670784,-0.209265924,6.702321522,36.53142528,0.055131242,0.140861166,0.007000677,-1.624308369,1.231604219,0.385703473,1.394506966,353.747786,0.068993741,0.089054239,0.327792131,-1.722906609,1.330202459,0.720496281,7.192757283,34.69066645,0.044036766,0.046056114,,,,,,,,,24.1,0.244,0.2
641302,2021,"Alexander, Tyler",1.330877487,0.531956325,1.020225556,1.819146718,8.351585275,158.5625404,0.092190659,0.085815246,0.326217949,-0.306217949,0.182051282,0.162051282,7.352564103,128.0961538,0.187435897,0.106217949,0.589330224,1.053948164,1.542217395,1.077599455,1.507236562,884.6410043,0.037481046,0.038233879,1.056990144,1.153204017,1.641473247,1.545259375,8.086742256,235.417893,0.051754854,0.050834074,0.646639194,-0.35769694,0.13057229,1.134908425,3.966931696,12.50455721,0.124446456,0.132370287,9.5,0.258,3.5
640470,2021,"Alzolay, Adbert",1.144128099,-0.907229241,1.259193298,0.792164043,7.846746841,315.3252747,0.060682386,0.033649753,0.276925851,0.372597958,0.020633902,-0.628889908,6.163053976,38.40800588,0.005034538,0.050386332,0.529968559,-1.423509702,1.775473759,0.178004502,0.603530167,905.2741887,0.085241577,0.003930439,0.748325772,-1.511768925,1.863732981,0.396361716,7.609538015,401.2762474,0.091353449,0.073830596,0.312411946,0.032255696,0.31970836,-0.03955211,4.038657333,245.7705656,0.031504032,0.035769516,39.8,0.256,1.1
474463,2021,"Anderson, Brett",1.556319444,1.055208333,0.933869048,1.434980159,6.928174603,426.5616718,0.108799603,0.147361111,0.578683376,-0.039140228,0.160479514,-0.700022661,5.683049311,3.960015699,0.024759336,0.327112944,1.072727713,1.605466731,1.484127446,0.951388427,0.513187523,893.371882,0.11825466,0.275448966,1.251727941,1.658404412,1.537065126,1.130388655,7.43105042,618.3938819,0.00582458,0.180382353,1.247647358,0.401712398,0.280373113,1.126308072,4.040098722,288.4847487,0.052447009,0.028689024,7.4,0.386,-4.7
542881,2021,"Anderson, Tyler",1.18409622,0.420044674,1.020878007,1.784929553,10.58017182,167.7354231,1.106856529,0.950021478,0.761666667,-0.829791667,0.228958333,-0.160833333,5.702083333,14.41666667,0.894583333,0.962708333,0.800104004,0.742303692,1.343137025,1.400937337,0.918850754,623.2697917,0.926030291,0.920718279,0.247050805,1.185266419,1.786099752,0.847884139,8.940086741,197.8269827,0.191525713,0.050652107,0.492995595,-0.51010279,0.090730543,1.093828928,5.228120411,30.23843612,0.713331498,0.718683921,0.9,0.256,-4.7
453562,2021,"Arrieta, Jake",,,,,,,,,1.412375957,0.448441887,0.727044296,-1.133773548,7.940423702,412.9560622,0.094439557,0.124060734,0.413649584,-1.90935381,1.6307514,-0.135047175,1.288360767,489.7973019,0.044082471,0.045864755,0.1774412,-1.875504453,1.596902043,0.456043609,3.092149031,193.1885621,0.2227077,0.145749476,,,,,,,,,23.8,0.378,-1.4
453268,2021,"Bard, Daniel",0.616832559,-0.998714886,1.554312034,0.061235411,10.41105039,178.4381919,0.189041987,0.308566689,,,,,,,,,0.105909091,-1.543636364,2.099233512,-0.661506239,2.756327986,764.3739003,0.161176471,0.426818182,0.241567926,-1.421578141,1.977175289,-0.314029221,10.23354964,323.5841488,0.257354543,0.445423902,,,,,,,,,46.1,0.239,1.3
605130,2021,"Barlow, Scott",1.280994709,-0.341548501,1.077880071,0.544663139,10.30779541,114.236736,0.166497354,0.091477954,0.777363316,1.271668942,0.535337373,-1.513694885,5.658551658,57.97552968,0.261926666,0.220480244,,,,,,,,,1.104303351,-1.215696649,1.952028219,0.367971781,11.29964727,396.4293286,1.158324515,0.037724868,,,,,,,,,46.4,0.277,0.9
605135,2021,"Bassitt, Chris",1.147475168,-0.706272109,1.927333333,-0.073586057,16.22470677,160.8926771,0.157883153,0.212651816,1.191640074,1.065567718,0.155493506,-2.412701299,5.301261596,2.863265306,0.640176252,0.609133581,0.579201142,-1.55828857,2.779349794,-0.641860082,8.305825145,373.3961871,0.166493659,0.221584278,0.782790636,-1.43615054,2.657211765,-0.438270588,15.73895078,216.3113173,0.224067467,0.231980792,0.723782155,-0.000682962,1.221744186,-0.49727907,11.81433792,109.2888467,0.07222971,0.154091599,7.9,0.183,0.8
545333,2021,"Bauer, Trevor",1.873735861,-0.630603499,2.256266149,0.248073211,13.01358187,178.8099771,0.197255936,0.148532391,1.409153012,0.971346988,0.654315663,-3.034815663,1.209084337,50.77440157,0.368395783,0.42248253,0.800470392,-1.183572161,2.809234812,-0.825192258,7.264553961,1132.164487,0.069690464,0.063197257,1.445436308,-1.026311264,2.651973915,-0.180226342,13.55585741,408.4825024,0.195402094,0.004516025,0.235270304,0.617731444,1.007931207,-1.390392347,4.465314626,90.98025793,0.112391379,0.115891597,18.6,0.203,2.1
669456,2021,"Bieber, Shane",1.437398836,-0.916575755,0.981651132,1.372323459,7.029641401,349.1623071,0.10289688,0.052713477,1.192874589,0.610513502,0.545438125,-1.257949965,2.588707913,296.7237994,0.088067132,0.068808313,0.581176774,-1.368138294,1.433213671,0.516101397,1.677273353,942.7577359,0.023346871,0.007455084,,,,,,,,,0.757335678,-0.002264322,0.067339698,0.692260302,2.486643216,52.55868642,0.013151759,0.027566834,25.5,0.227,2.1
502202,2021,"Boxberger, Brad",0.881382981,-1.058417351,1.036503289,0.903297044,5.484716228,65.85120243,0.047607763,0.046446807,,,,,,,,,0.149625936,-1.567045291,1.545131228,-0.127711874,5.512606207,1146.142394,0.032545003,0.155228255,,,,,,,,,,,,,,,,,23.8,0.257,1.5
571510,2021,"Boyd, Matthew",1.412540706,1.03652947,1.1653014,1.541312636,11.6338833,35.31466588,0.285188054,0.32963217,1.174013022,-0.899683125,0.770911196,-1.045241092,6.945013565,185.2457226,0.588602279,0.633617652,0.644843946,1.497431358,1.626203288,0.773615875,0.44889216,510.395976,0.284238498,0.219535394,1.075368421,1.516917717,1.645689647,1.204140351,10.53656042,76.03483709,0.135309118,0.254587596,,,,,,,,,22.4,0.294,-0.6
641394,2021,"Brentz, Jake",1.435167105,1.019711154,1.067568297,1.483024248,11.75404565,18.05904797,0.01176243,0.088555069,,,,,,,,,0.577155844,1.617227273,1.665084416,0.625012987,5.818376623,547.4532573,0.039746753,0.060149351,1.338584416,1.490584416,1.538441558,1.386441558,11.91766234,35.09674267,0.018461039,0.041649351,,,,,,,,,27.8,0.322,-0.9
664141,2021,"Brubaker, JT",1.083722468,-0.966655683,0.833542901,1.21683525,5.720088456,469.2216718,0.018301636,0.064176471,0.95739805,0.292849475,0.425962257,-0.824285268,7.675942827,153.0040125,0.099379513,0.162547383,0.405785561,-1.544133138,1.411020356,0.538898343,0.042128492,762.9954643,0.151452412,0.149351916,0.665209142,-1.549121402,1.41600862,0.798321924,6.207233775,381.3024004,0.038152075,0.046680215,,,,,,,,,34.2,0.288,-0.4
621111,2021,"Buehler, Walker",1.434560699,-0.320749794,1.437224448,0.318086045,10.48895325,326.3110019,0.112867488,0.170680209,1.298839396,0.82543945,0.291035205,-2.415314051,4.724551356,62.32235733,0.203746787,0.23822204,0.380222785,-1.151565294,2.268039949,-0.736251869,6.610492264,1276.407109,0.283487197,0.084483322,1.056895112,-1.17541258,2.291887235,-0.059579542,10.45886211,457.2099051,0.360310371,0.191943558,0.627240471,0.429236595,0.68723806,-0.489234184,6.702034437,181.338458,0.071734541,0.00144813,13.8,0.181,1.6
605164,2021,"Bundy, Dylan",1.836821548,-0.222063067,0.806038223,1.252846393,10.80161132,164.4726955,0.139263975,0.108521739,0.91288999,0.976677317,0.392702162,-1.496865146,5.923196369,213.335462,0.205167821,0.178829431,0.90766531,-0.817167226,1.401142382,0.323690154,3.345831971,1107.989573,0.049773545,0.028148533,1.576209527,-0.816642184,1.400617339,0.992234372,10.82882177,332.2055288,0.282478804,0.162491321,,,,,,,,,21.1,0.295,0.0
669203,2021,"Burnes, Corbin",1.170522648,-0.458989547,1.107350892,0.522161304,8.382773109,253.8484321,0.084223201,0.116278951,0.63507836,0.95770645,0.309345105,-1.283439705,6.820813389,5.553156146,0.295069142,0.27354714,0.632771429,-1.139628571,1.787989916,-0.015589916,2.695173109,987.8312212,0.042386555,0.089792269,1.024588378,-0.971937046,1.620298391,0.376227033,8.840823957,305.1885346,0.06191853,0.099412477,0.949877702,0.368202425,0.28015892,0.301516357,7.209341375,94.26980015,0.021113492,0.048379392,9.2,0.163,3.0
656288,2021,"Canning, Griffin",1.583161288,-0.763726584,0.645830032,1.70105784,5.361528446,372.3748729,0.151439201,0.018213762,0.474591954,0.637741379,0.755637931,-0.356695402,6.301867816,313.6960923,0.168617816,0.039376437,0.681341816,-1.486474778,1.368578226,0.799238368,0.913288661,769.2705556,0.1585585,0.104455805,,,,,,,,,,,,,,,,,26.9,0.255,-1.7
622491,2021,"Castillo, Luis",1.09077694,-0.915863858,0.983372949,1.023267849,10.75557428,116.1225632,0.111999113,0.185043902,,,,,,,,,0.107293625,-1.36946986,1.436978951,0.039784534,1.956908336,470.1013041,0.020368389,0.091264693,0.395760963,-1.437434225,1.504943316,0.328251872,10.93846524,299.2107334,0.142495722,0.076939037,,,,,,,,,17.4,0.244,0.8
612434,2021,"Castro, Miguel",,,,,,,,,,,,,,,,,0.097886494,-1.654928321,2.534512617,-0.781697802,6.443465059,952.5967593,0.069102985,0.045043281,0.508596547,-1.58534631,2.464930606,-0.370987749,12.32290421,703.462791,0.142615155,0.057211745,,,,,,,,,35.3,0.231,1.7
656302,2021,"Cease, Dylan",1.662560922,-0.272218543,0.946898455,0.98788101,10.77436205,337.1572584,0.26803805,0.194733543,1.427719657,0.538115533,0.136564379,-2.102399568,6.011281631,125.9763981,0.287005708,0.116708801,1.387644471,-0.514136351,1.188816263,0.712964559,7.79841997,1238.470487,0.34249055,0.005334603,,,,,,,,,,,,,,,,,30.6,0.218,0.9
468504,2021,"Chacín, Jhoulys",0.724400149,-0.858541028,0.690389369,0.892551807,4.22908187,235.9890756,0.302371527,0.009886628,0.38416697,0.54925478,0.717406439,-0.216015312,7.030628434,31.98990779,0.142762643,0.046146555,0.092693736,-1.061900858,0.893749199,0.260845395,3.594633022,1055.233333,0.325906238,0.1316767,0.332845813,-1.540944275,1.372792616,0.500997471,4.639060147,263.3249965,0.258787808,0.05917414,,,,,,,,,19.7,0.307,2.3
547973,2021,"Chapman, Aroldis",1.314720412,0.150142947,1.393351902,2.557929367,13.21058177,96.5208284,0.116720885,0.091850694,,,,,,,,,0.414557281,0.033911187,1.277120143,0.828651674,3.313980772,1489.57298,0.079502151,0.063032809,1.148282927,0.889510998,2.132719953,2.391491883,15.56277167,116.2103299,0.036472244,0.070695208,,,,,,,,,26.7,0.3,0.1
643256,2021,"Cimber, Adam",0.027833149,-1.3863483,1.500006837,-0.141491685,8.616836659,218.9068533,0.041347561,0.032709534,,,,,,,,,,,,,,,,,1.133073908,-1.430409073,1.544067609,-1.246732444,8.609916912,256.9917745,0.029685406,0.021113642,,,,,,,,,32.1,0.297,0.9
518553,2021,"Cishek, Steve",1.208980519,-0.566039889,2.263333277,-0.488312869,12.26233007,8.899289674,0.054329522,0.039130371,,,,,,,,,0.285075758,-1.108257576,2.805550964,-1.412217631,4.806955923,655.992377,0.224837145,0.009244629,0.715242104,-1.114623539,2.811916927,-0.982051284,12.73146008,69.70218091,0.002731483,0.05859757,,,,,,,,,38.6,0.278,-0.9
542585,2021,"Cisnero, José",1.092311002,-1.040487163,1.314208093,0.818590072,9.649909324,140.6204758,0.018260081,0.147688287,,,,,,,,,0.450155039,-1.547501211,1.821222141,0.176434109,3.732994186,726.748062,0.088826308,0.209880087,0.675901307,-1.542904663,1.816625593,0.402180377,9.368162096,292.1846292,0.140232558,0.2413563,0.440213862,0.132449156,0.141271774,0.166492932,2.477332421,46.91865025,0.030291382,0.037348837,12.1,0.35,0.4
650644,2021,"Civale, Aaron",1.608072584,-0.122371341,1.006424204,0.724019721,7.998551814,397.3888429,0.039190992,0.012755877,1.145172517,0.927859741,0.043806878,-2.02922538,6.385341765,98.14432249,0.131987495,0.056480176,0.657631491,-0.661762448,1.545815312,-0.226421372,2.154492057,1077.749476,0.132763483,0.131292551,1.227393612,-0.901956388,1.786009251,0.343340749,8.3974163,406.2823009,0.125828634,0.101619824,0.669135279,0.618635279,0.265417584,-0.214917584,4.295249633,230.2864676,0.030117199,0.038021843,11.9,0.35,-1.0
661403,2021,"Clase, Emmanuel",0.925587302,-0.383412698,0.825730159,0.483269841,8.820634921,3.908243728,0.242888889,0.019215054,,,,,,,,,,,,,,,,,,,,,,,,,0.811644757,0.158977178,0.283340282,0.369327297,8.341291555,29.4799536,0.125549101,0.012652166,29.8,0.15,2.3
543037,2021,"Cole, Gerrit",1.456866155,-1.040024481,1.444819625,1.052071011,9.285648214,147.7739661,0.023650906,0.0159724,1.039793594,0.830851567,0.426056423,-1.444588738,4.958511593,199.6767047,0.017330886,0.075047792,0.791734003,-1.359121104,1.763916248,0.386938859,1.450335749,880.9168437,0.060700947,0.184430307,1.173053718,-1.444146282,1.848941426,0.768258574,9.27538088,225.3968437,0.100049165,0.113464036,,,,,,,,,22.2,0.24,1.6
571578,2021,"Corbin, Patrick",1.218065637,0.640009009,0.966389961,1.544446589,11.56114286,67.49161854,0.221136422,0.063412098,0.137717949,-0.345410256,0.019029304,0.188663004,15.9930696,429.0653736,0.08885348,0.288860073,1.041890805,0.836287356,1.162668309,1.368271757,0.84492775,595.8346044,0.19716913,0.035517898,1.020965502,1.139128504,1.465509456,1.347346455,11.89988493,119.2541893,0.221172119,0.010588603,0.505166667,-0.154833333,0.171547619,0.831547619,5.174238095,53.04039561,0.002988095,0.027197619,38.2,0.282,-0.3
641482,2021,"Cortes, Nestor",1.160002165,0.073885062,1.674538657,2.76065576,13.2915078,227.6509159,0.829478031,0.533616625,,,,,,,,,0.081389331,0.78057852,2.381232114,1.682042925,5.534150327,1020.424174,0.366182212,0.194653771,0.847717087,0.581685341,2.182338936,2.448370682,12.85121382,231.6984127,0.669215686,0.230354809,0.14818308,-0.830727535,0.76992606,1.748836674,7.939038595,98.87181875,0.518090335,0.396874064,19.8,0.246,0.3
640444,2021,"Crowe, Wil",1.395996781,-0.246061267,0.806620968,0.835437079,8.450637479,308.4075677,0.199787146,0.189256685,1.058054688,0.426570863,0.133988839,-1.61861439,4.857808699,275.3985712,0.259432573,0.149545993,0.439888768,-0.796566928,1.35712663,-0.120670933,0.227738995,1001.718692,0.14961912,0.154381069,1.069479734,-0.957971247,1.518530948,0.508920032,7.62433348,493.1131086,0.142860404,0.137172666,,,,,,,,,24.7,0.327,-1.0
456501,2021,"Cueto, Johnny",0.800069166,-1.462853683,1.116432114,1.146490734,7.637703642,26.70097496,0.214096265,0.073019651,0.514006167,-0.150135199,0.196286369,-0.167584598,5.011899114,64.63766129,0.005336812,0.088874921,0.159053392,-1.46948132,1.123059751,0.187368177,1.42313858,929.7756818,0.092443031,0.024665474,0.311680564,-1.891480948,1.545059379,0.658102133,7.480718112,103.0109965,0.191399333,0.095231201,0.397862576,-0.825240872,0.478819304,0.744284145,3.403896214,47.17991379,0.049852941,0.008077248,21.7,0.382,-0.8
506433,2021,"Darvish, Yu",1.597457674,-0.511055398,1.34861752,0.759895552,10.22485361,265.2292702,0.074313835,0.009644067,1.140357854,0.78856456,0.048997563,-1.977919976,8.911423716,62.57415416,0.266736643,0.008665038,0.576361814,-0.615786334,1.453348457,-0.261200308,4.592206552,1322.653018,0.218372659,0.053644604,1.097063091,-1.114858306,1.952420428,0.259500969,9.719736877,376.1039313,0.065150874,0.123735956,1.086319486,0.133890914,0.703671208,0.248757364,7.06046052,114.234499,0.007706706,0.013201957,31.0,0.379,-0.4
605200,2021,"Davies, Zach",,,,,,,,,0.779227528,0.856727528,0.449852528,-1.186102528,5.776404494,159.5519663,0.068602528,0.113005618,0.728319892,-1.106387395,1.513262395,0.321444892,1.489426523,608.5696108,0.031604689,0.084142772,1.120414201,-1.147218935,1.554093935,0.713539201,8.028180473,281.3912722,0.034744822,0.141619822,1.123543814,-0.34496134,0.75183634,0.716668814,6.607731959,208.2512887,0.067828608,0.144458763,0.6,0.393,-3.0
594798,2021,"deGrom, Jacob",1.082195384,-1.043997798,1.144853544,0.981339638,7.638067487,180.2277589,0.009867297,0.060187542,0.698557457,0.328942543,0.228086797,-0.799413203,8.270171149,106.8801956,0.048801956,0.081289731,0.058465714,-1.470025347,1.570881093,-0.15932146,0.180262892,979.9454925,0.137334066,0.103549718,,,,,,,,,,,,,,,,,33.4,0.125,3.5
543101,2021,"DeSclafani, Anthony",0.973463602,-1.184036398,1.145690286,1.011809714,6.131997512,66.92769762,0.073964254,0.043218982,0.897717478,0.143195983,0.181542095,-0.859371367,4.983392662,233.2661254,0.012903783,0.058866111,0.027954169,-1.692529103,1.654182991,0.066300281,0.280873138,615.1429074,0.093503137,0.177572324,0.549784946,-1.680320096,1.641973985,0.588131057,6.057678767,106.1035399,0.130292277,0.023109083,,,,,,,,,35.7,0.29,1.3
518617,2021,"Diekman, Jake",0.955171271,1.015202521,2.294125173,2.234093923,12.06847462,515.6403786,0.217654437,0.137237828,,,,,,,,,0.306671271,1.115421271,2.394343923,1.585593923,3.95269337,1059.212324,0.151263812,0.020621547,0.521578678,1.244449048,2.5233717,1.80050133,11.9735267,629.5339259,0.286310108,0.04178586,,,,,,,,,32.4,0.236,1.2
518633,2021,"Duffy, Danny",1.891432166,0.719117351,0.968628221,2.140943035,10.26316425,228.4757448,0.096671699,0.046754227,1.041635919,-0.334021241,0.084510371,-0.79212505,6.106038093,17.99725768,0.183418428,0.071948544,1.341543128,1.567801192,1.817312062,1.591053997,1.74236676,208.5093619,0.035823282,0.002596073,1.63939459,1.306603893,1.556114762,1.88890546,10.13367459,285.1404196,0.066852039,0.008751264,,,,,,,,,18.2,0.307,1.0
641540,2021,"Dunning, Dane",0.99942399,-0.10182601,0.935317696,0.165932304,10.3364905,60.21912114,0.289438836,0.020103919,0.77907601,1.09417399,0.260682304,-1.612567696,1.444759501,2.68087886,0.147563836,0.108478919,0.96501636,-1.009280829,1.842772515,0.131524674,4.831621021,136.0454264,0.064853333,0.047200298,0.986132407,-0.768426711,1.601918397,0.152640721,10.68741735,37.04379319,0.012136815,0.039678145,0.972185428,0.62447301,0.209018676,0.138693742,6.142944747,141.5045631,0.110552994,0.092110133,22.1,0.238,-0.9
621107,2021,"Eflin, Zach",0.414358226,-1.597691774,1.013167352,0.998882648,5.509356041,21.28460154,0.140298972,0.073689332,1.242527406,0.126782939,0.71130736,-0.658002984,9.979477292,124.4635671,0.080093225,0.081856071,0.177577901,-1.955612583,1.371088161,0.406946521,2.275912745,434.6718724,0.025217469,0.040030611,0.115904869,-2.153241179,1.568716757,0.468619553,4.84492747,95.45869187,0.086322186,0.061476236,0.248351083,-1.024506059,0.439981638,0.832875505,2.03242747,51.2482556,0.116456115,0.126625046,24.1,0.251,-0.1
543135,2021,"Eovaldi, Nathan",1.030782972,-1.179653568,1.518115107,0.692321433,11.04304539,43.55982761,0.108841751,0.25014092,1.041256424,0.65757782,0.319116282,-1.379717962,7.259193119,70.63125376,0.084797172,0.07159053,0.029145988,-1.084414806,1.422876344,-0.367607527,2.09292804,620.0980484,0.022413151,0.022669562,,,,,,,,,0.800738112,-0.123278282,0.46173982,0.462276573,6.698912528,124.5071798,0.037179148,0.029611656,13.8,0.244,0.8
502179,2021,"Espino, Paolo",1.419749478,-0.470835073,1.795010512,0.095574039,11.37534117,477.4164109,0.35250478,0.164978757,1.735071429,0.892714286,0.431461153,-3.059246867,6.472656642,289.850538,0.260304511,0.095360902,0.218888889,-1.179722222,2.503897661,-1.10528655,6.109605263,1321.830117,0.222552632,0.095877193,,,,,,,,,,,,,,,,,16.1,0.276,1.0
608032,2021,"Estévez, Carlos",1.188641327,-0.719262142,1.135862142,0.772041327,10.38774962,184.473712,0.081,0.012931222,,,,,,,,,0.458915464,-0.985878351,1.402478351,0.042315464,2.05342268,754.2605341,0.131646048,0.005167698,,,,,,,,,,,,,,,,,14.9,0.316,-1.1
544727,2021,"Familia, Jeurys",0.792714793,-1.246737261,0.831172408,1.208279647,7.943941652,103.7326474,0.093270476,0.059564108,,,,,,,,,0.02423269,-1.651251181,1.235686327,0.439797544,2.714887299,648.8491024,0.117123768,0.177380213,0.072363843,-1.703728235,1.288163382,0.343201011,7.161105967,61.21612515,0.101744025,0.043728235,,,,,,,,,23.5,0.295,-0.7
640448,2021,"Finnegan, Kyle",0.704730299,-1.551097996,1.31194906,0.943879235,8.098104402,58.5555224,0.164898711,0.047502586,,,,,,,,,0.069814445,-1.415392676,1.17624374,0.169334491,0.051631206,865.4169344,0.063285859,0.030237082,,,,,,,,,,,,,,,,,19.4,0.224,-0.5
656427,2021,"Flaherty, Jack",0.922607269,-0.693976673,0.950269101,0.666314841,9.914767776,154.959179,0.075444188,0.023419756,1.41253249,0.652043782,0.395751353,-1.668824918,7.424343939,3.983851595,0.154300718,0.30305306,0.243413838,-1.284086162,1.54037859,-0.01287859,0.790698433,775.093832,0.047598999,0.109613795,0.379485267,-1.331824257,1.588116685,0.123192838,7.241293672,320.6008601,0.047936715,0.042054271,,,,,,,,,28.3,0.346,0.1
