mlbAM_ID,Year,player_name,FF_pfx_z_diff,FF_pfx_x_CU_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_CU_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_CU_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_CU_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_CU_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_CU_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_CU_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_CU_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_CU_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_CU_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
448179,2022,"Hill, Rich",2.677033898,1.805960452,2.169858757,3.040932203,16.56257062,384.0939175,0.135014124,0.159929379,1.263370351,-0.766724436,0.402826131,1.627268656,2.70811444,105.3227435,0.95105544,1.644054409,1.703230428,2.426444713,2.790343019,2.067128733,10.8312954,754.3698547,0.506644471,0.748823648,2.192754237,2.592754237,2.956652542,2.556652542,15.33248588,406.2627119,0.29069209,0.427514124,1.855011047,0.961197817,1.325096122,2.218909352,12.26465189,363.3262657,0.128720625,0.024362373,36.5,0.298,0.3
605288,2022,"Houser, Adrian",2.42429288,0.358835563,1.339136788,0.726320529,13.14562071,230.8160805,0.02061664,0.070570417,1.259258195,1.654966697,0.043005653,-0.438714155,3.823332525,281.209114,0.157056288,0.114513517,1.711674082,-0.102751205,1.800723555,0.013701732,4.27463319,436.8058006,0.247269188,0.199299221,1.854518323,-0.20859959,1.906571941,0.156545973,12.61974618,93.03584941,0.190112647,0.148052447,,,,,,,,,11.7,0.478,-1.7
641712,2022,"Hudson, Dakota",1.092437566,0.035547185,0.99384057,0.063049811,10.9299548,253.0779117,0.022477286,0.104301009,0.793649701,0.439828703,0.589559053,-0.235738054,7.319842636,48.80399148,0.085585608,0.111126547,1.039822083,-0.635892203,1.665279958,0.010434328,6.029984301,958.7988662,0.092506541,0.051002093,0.89211826,-0.640779541,1.670167296,-0.137269495,11.51048129,358.4430228,0.098706163,0.003759581,,,,,,,,,13.5,0.29,0.1
608344,2022,"Irvin, Cole",1.690023555,1.156408581,1.480003866,2.013618839,13.14789973,97.44521876,0.261358436,0.16435002,,,,,,,,,0.940376883,1.446005881,1.769601166,1.263972168,5.472048961,522.0486522,0.015727272,0.033346501,1.329099858,1.543598066,1.867193351,1.652695143,12.74461661,134.0154462,0.192688242,0.126094352,1.009023349,0.445946426,0.769541711,1.332618634,9.530610549,62.67560042,0.040809279,0.12046849,20.7,0.324,-1.9
664299,2022,"Javier, Cristian",2.355069317,0.161056288,1.713102591,0.480910439,17.25029925,529.5326494,0.053923955,0.101132424,1.018132962,2.031409558,0.157250679,-0.856025916,3.309349771,263.4718367,0.015968715,0.033768874,1.577851402,-0.436848598,2.311007477,-0.296307477,8.629009346,670.2526168,0.084046729,0.160653271,,,,,,,,,,,,,,,,,8.4,0.207,-0.2
643377,2022,"Jax, Griffin",2.314766091,0.213894296,0.964064887,1.136806907,12.77089482,345.7957614,0.282532705,0.16274202,0.747040816,1.877522959,0.699563776,-0.430918367,3.824260204,107.307398,0.277568878,0.201002551,1.400105916,-0.252299148,1.430258331,0.222146732,7.210320331,1156.313872,0.268084474,0.149673211,,,,,,,,,,,,,,,,,4.2,0.329,-0.5
621076,2022,"Kaprielian, James",1.996462914,0.069011035,1.240809753,0.686642126,14.63933585,489.7802308,0.046612755,0.056957774,1.016295923,1.078952173,0.230868616,-0.293524866,5.666602263,205.4275775,0.369514239,0.330922099,0.893190281,0.006862848,1.302957941,-0.416630507,5.897914486,1131.285898,0.195235512,0.187164494,1.586505964,-0.612346495,1.922167284,0.276685175,15.09033433,565.3231095,0.210039662,0.233136495,,,,,,,,,12.5,0.304,0.6
641745,2022,"Keller, Brad",1.283945713,0.399492976,0.196095259,0.688357477,6.750139011,134.1600819,0.043193591,0.008548434,0.005772758,0.669613808,0.074025572,-0.601360993,0.883996869,2.11757241,0.018447775,0.074329382,0.933188145,-0.641926358,1.237514594,0.33759991,2.541513247,924.8648406,0.052995061,0.016205658,0.832331323,-0.672852429,1.268440664,0.236743088,5.626163386,349.7206736,0.083722835,0.031922858,,,,,,,,,1.5,0.222,-3.2
656605,2022,"Keller, Mitch",2.505178943,0.658313103,1.544411958,0.302453882,16.86813585,154.3645363,0.255380914,0.160131612,1.126475147,2.425289838,0.222564777,-1.076249914,5.640204477,47.97413138,0.188126358,0.140178684,1.676029703,0.035047044,2.167678016,-0.526695357,12.51434539,943.4695239,0.166350084,0.07746607,2.187082392,0.033292205,2.169432855,-0.015642669,15.73436338,209.8481046,0.215819778,0.147351637,,,,,,,,,15.4,0.297,-2.3
518876,2022,"Kelly, Merrill",2.129738506,0.196289482,1.41368558,0.519763444,10.42012907,187.5674837,0.035107865,0.221923689,1.12532419,1.003657523,0.606317539,-0.484650873,2.892833333,131.8525,0.136504572,0.094530341,1.076029519,-0.534503397,2.144478459,-0.533945544,6.47580094,389.537453,0.008140151,0.1024666,1.477130273,-0.490246153,2.100221215,-0.132844789,10.37718061,341.4515476,0.045902544,0.182546817,1.924312044,0.724413258,0.885561804,0.314336981,8.696342105,214.5265891,0.072206629,0.199658546,13.5,0.326,-0.7
477132,2022,"Kershaw, Clayton",2.841966666,1.249597131,0.357590089,1.949959624,17.53686043,12.50290443,0.369651066,0.201359731,1.845303988,0.846992642,0.0450144,0.953296945,13.39045858,180.8590342,0.370995949,0.155634082,2.604724712,2.333815621,1.441808579,1.71271767,10.62868118,269.3690781,0.639212548,0.171859795,2.874383803,1.960633803,1.068626761,1.982376761,17.63890845,5.403169014,0.647394366,0.393450704,,,,,,,,,16.3,0.185,2.0
579328,2022,"Kikuchi, Yusei",1.33675306,0.874323254,1.175989921,1.638419726,9.767386609,13.19582433,0.387552196,0.252822174,0.094153005,-0.338251366,0.036584699,0.395819672,1.433060109,96.42440801,0.309681239,0.152504554,0.589482993,0.785931973,1.087598639,0.89114966,1.834081633,691.1210884,0.113789116,0.127911565,,,,,,,,,0.831616162,-0.060909091,0.240757576,1.133282828,5.942929293,1.02020202,0.247020202,0.197020202,0.3,0.0,2.3
518886,2022,"Kimbrel, Craig",1.771994294,-0.306077332,1.720095189,0.357976436,10.05039847,278.1991096,0.021738735,0.10274695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,0.296,-0.1
669923,2022,"Kirby, George",2.202020674,0.227883832,1.553231276,0.420905566,14.50728133,2.603770148,0.004441197,0.057851041,0.904954026,1.798483438,0.01736833,-0.876161082,4.686484823,11.13016966,0.025447236,0.096257262,1.245805798,-0.31371516,2.094830268,-0.535309309,5.248507302,706.2081377,0.048473269,0.216519838,1.784273099,-0.389217097,2.170332205,0.003157991,13.94163634,58.69915362,0.159957399,0.089660742,1.353292707,1.271292707,0.509822401,-0.427822401,7.481244181,28.15574834,0.208473974,0.135554944,13.3,0.375,-0.3
446372,2022,"Kluber, Corey",1.099054559,-0.625389885,1.900158196,-0.175713752,8.176980568,254.6620578,0.002711759,0.081757598,,,,,,,,,0.420086305,-1.230429568,2.505197879,-0.854682006,2.196425012,873.4358673,0.061534273,0.002273471,0.621306332,-1.463602482,2.738370793,-0.653461979,8.156159899,450.5702814,0.03128098,0.052842536,0.603227185,0.137649116,1.137119195,-0.671541126,5.576742189,62.6232881,0.007053899,0.037514783,27.3,0.283,-0.2
656629,2022,"Kopech, Michael",2.110762971,-0.267963863,1.433897473,0.944829361,15.87827846,138.1924863,0.181862104,0.045917093,0.426802175,0.951613308,0.214320302,-0.739131435,5.44791335,0.402440131,0.116723642,0.127645496,1.412756846,-0.538843154,1.704776763,0.246823237,6.193543568,761.1701245,0.149809129,0.192746888,,,,,,,,,,,,,,,,,12.0,0.275,1.4
665152,2022,"Kremer, Dean",2.611982732,0.491244898,1.663921769,0.456816065,17.01775837,462.4516135,0.255388082,0.28028022,,,,,,,,,1.346759197,-0.027421405,2.182588071,-0.808407469,7.244875975,1116.822714,0.306417363,0.338727425,2.256411765,-0.103,2.258166667,0.101245098,15.22178922,557.5900566,0.33082598,0.416911765,1.907818636,1.620913478,0.534253189,-0.247348031,11.5044211,219.0863275,0.08642048,0.094143927,12.3,0.292,-1.4
641771,2022,"Kuhl, Chad",2.054387533,0.15065872,1.796337617,0.107391196,13.37124232,648.222333,0.126333892,0.030479916,1.072393962,1.168692813,0.778303524,-0.874602375,7.021585196,324.3819473,0.029507137,0.079287862,1.452014652,-0.235926524,2.182922861,-0.494981685,8.329198449,1167.170588,0.039709976,0.204008619,1.754334652,-0.279005348,2.226001685,-0.192661685,13.25702198,736.8877059,0.009646447,0.062835678,,,,,,,,,11.5,0.327,-1.7
656638,2022,"Lange, Alex",1.656576518,-0.333129364,0.845302403,1.14440348,10.18843058,59.64569772,0.198607528,0.13477453,,,,,,,,,0.666482342,-0.916325539,1.428498578,0.154309304,4.278824672,487.5175883,0.01611115,0.039100812,1.232243461,-0.853918511,1.366091549,0.720070423,10.73209256,35.84909457,0.124034205,0.054884306,,,,,,,,,48.8,0.234,0.9
641778,2022,"Lauer, Eric",2.093086186,1.492068329,1.348865395,1.949883252,15.10972385,108.3397415,0.057932828,0.012692652,1.026110911,0.428858164,0.28565523,0.882907977,8.53206588,116.3141809,0.087873076,0.012161745,1.391836186,1.931711186,1.788508252,1.248633252,8.97695599,652.6641809,0.1815761,0.195219438,,,,,,,,,1.574544924,0.7251857,0.581982766,1.43134199,11.55088803,131.1921337,0.098009353,0.072139341,15.9,0.402,-1.0
643410,2022,"Leiter Jr., Mark",2.768013656,0.956244109,1.07459388,0.737175667,17.92323149,315.8555073,0.108540129,0.023337242,1.429958101,2.525493815,0.494655826,-0.600879888,6.187090982,53.0250399,0.15308759,0.168296089,1.777253183,0.865777773,1.165060216,-0.253584806,11.01794578,1423.151804,0.056183487,0.055222319,2.439549734,0.346721049,1.68411694,0.408711745,17.75981437,350.8899375,0.21353224,0.147957444,1.896592716,1.67168887,0.359149119,-0.134245273,14.24121186,168.3396003,0.157153524,0.165123012,16.7,0.273,-1.2
666157,2022,"Lodolo, Nick",0.752923011,1.283887924,2.548101516,2.017136604,12.88423267,393.2013034,0.072439618,0.007503492,,,,,,,,,0.073299297,1.374276308,2.638489901,1.337512889,6.788170963,771.663098,0.199841312,0.024762415,0.410515345,1.436960843,2.701174435,1.674728938,12.6120692,425.1200482,0.079107532,0.042821194,,,,,,,,,28.9,0.219,0.3
656657,2022,"Logue, Zach",0.890395392,0.575683662,1.704006643,2.018718373,12.62582023,414.2282906,0.237069755,0.039325784,,,,,,,,,0.240840073,1.002253452,2.130576433,0.887482908,4.460529961,551.9367449,0.014451048,0.100481702,0.305610766,1.112277433,2.240600414,1.433933747,10.28271222,535.3396226,0.097971014,0.044710145,0.403357245,-0.17307468,0.955248301,1.531680226,8.353838976,178.4663832,0.232525005,0.161353337,15.8,0.311,-2.3
605347,2022,"López, Jorge",2.268085909,0.139432063,1.619352983,0.509300863,13.21741553,381.2978073,0.006202372,0.094234364,1.095135628,1.638794165,0.119990882,-0.663649419,3.290570625,79.5703214,0.14156979,0.141826609,1.250577362,-0.317589304,2.076374351,-0.508207684,5.870150571,749.9593458,0.072626687,0.066097612,1.675085843,-0.434125134,2.192910181,-0.083699203,13.55423767,458.3065967,0.050344336,0.1410189,,,,,,,,,18.8,0.216,2.9
641154,2022,"López, Pablo",1.917973284,0.436564958,1.286426495,0.194981831,12.60947249,297.3888547,0.183956114,0.139631131,1.193962149,1.131105006,0.591886447,-0.529029304,7.432539683,244.970696,0.121654457,0.128345543,1.101435424,-0.633034936,2.356026389,-0.621556029,6.604356981,529.5692758,0.279380404,0.15299083,1.329737225,-0.418986179,2.141977632,-0.393254228,12.46153664,495.1585379,0.224110384,0.130059829,1.306979747,0.989769602,0.733221851,-0.416011706,7.810024155,266.5655012,0.166990896,0.069675771,8.0,0.142,0.7
547179,2022,"Lorenzen, Michael",2.442195689,0.234503381,1.436210904,0.771481403,13.50177515,213.9795464,0.140143702,0.214180051,1.217013921,2.077301461,0.406587175,-0.453700365,2.082428115,182.5782967,0.200787312,0.215262437,2.000774693,-0.136673379,1.807387664,0.330060407,4.632937685,617.3125,0.011036456,0.043535396,1.927581124,-0.199482588,1.870196874,0.256866838,12.62022161,399.5543651,0.070504551,0.199821923,1.945515873,1.208126984,0.462587302,0.274801587,9.311111111,157.4460317,0.235452381,0.212095238,2.1,0.528,-4.2
607625,2022,"Lugo, Seth",2.884435021,0.743406082,1.579890921,0.561138018,14.62314499,1009.100826,0.163123702,0.061514233,1.99625042,1.65734631,0.665950692,-0.327046583,9.146780635,812.3989586,0.097571573,0.041162517,2.247353921,0.170131698,2.153165304,-0.075943082,7.801422949,1478.49561,0.021256434,0.085340599,2.471756171,0.132768829,2.190528173,0.148459168,14.6015636,936.5518688,0.138082526,0.247956633,,,,,,,,,34.0,0.255,1.7
543475,2022,"Lyles, Jordan",2.631540727,0.722004373,1.119770627,0.789765727,12.65869336,228.9567387,0.040161986,0.025765938,1.107403073,2.607486872,0.765711872,-0.734371927,0.924441341,205.3402514,0.151315782,0.166148743,1.841447179,0.064864107,1.776910893,-0.000327821,7.246081505,968.3786677,0.040275784,0.112306034,2.247854762,0.09755,1.744225,0.406079762,11.67142857,338.085,0.054139286,0.098889286,1.476425949,1.608577848,0.233197152,-0.365349051,5.786075949,5.005126582,0.349088924,0.020324367,13.4,0.291,-0.1
663738,2022,"Lynch IV, Daniel",1.698385022,0.973454329,0.716461848,1.441392541,12.63784635,29.79368719,0.003955557,0.195696494,0.68021812,0.367658006,0.110665525,0.423225638,4.598369687,72.34407802,0.174849252,0.319361274,1.253981545,1.504268626,1.247276145,0.996989064,3.422693096,422.1281613,0.266941217,0.336322625,1.407017883,1.54431518,1.287322699,1.150025401,12.1345255,31.50304816,0.169228815,0.347838854,,,,,,,,,5.7,0.435,-2.7
458681,2022,"Lynn, Lance",1.228739224,-0.184342672,1.179744971,0.233336925,10.90280172,54.22510999,0.126386494,0.132284483,0.230939824,0.547410412,0.447991886,-0.764462475,3.976808654,50.81611947,0.097045301,0.0936714,0.602382033,-0.862749546,1.858151845,-0.393020266,3.724228675,625.3768217,0.120355414,0.015939201,0.678190303,-0.793200674,1.788602973,-0.317211996,9.406559502,190.5455936,0.144547144,0.091333938,0.556183341,0.309598901,0.685803398,-0.439218958,6.751318458,109.9619109,0.003492334,0.050692272,8.6,0.261,-1.6
640455,2022,"Manaea, Sean",0.958142992,0.922598197,1.94482042,1.980365214,13.1852502,10.73002421,0.284993274,0.033403282,0.081296886,-0.412397381,0.609824841,1.103519108,3.661730361,15.1029724,0.181323425,0.053878273,0.464821697,0.969264264,1.991486486,1.487043919,6.842511261,572.0769882,0.300441066,0.301158033,0.733405437,1.283022459,2.305244681,1.75562766,12.77613475,12.88156028,0.207210402,0.092799054,,,,,,,,,2.0,0.272,-1.0
608566,2022,"Márquez, Germán",1.257223939,-0.594385932,0.836845996,1.014763875,9.035431723,438.7361195,0.019121744,0.094248826,0.497713473,0.178303692,0.064156372,0.255253409,1.136205141,186.9743493,0.17360093,0.294649505,0.789044506,-0.698281076,0.94074114,0.546584442,1.229002898,982.4133665,0.255531986,0.162746489,0.909284214,-1.040379036,1.2828391,0.66682415,8.60932739,466.0473854,0.074545231,0.146236394,,,,,,,,,22.1,0.202,1.2
663436,2022,"Martin, Davis",2.308321191,0.409851124,1.19843459,0.700035477,14.29835287,272.2579664,0.017905818,0.153548094,0.962773369,1.524501764,0.083783951,-0.645512346,4.636948854,67.18447972,0.180208113,0.251958554,1.70034076,-0.308283093,1.916568807,0.092055046,6.154521625,440.8592398,0.288735692,0.25785758,,,,,,,,,,,,,,,,,10.5,0.358,0.2
607259,2022,"Martinez, Nick",2.855652574,0.815005252,0.803634454,1.237012868,11.65517332,268.701812,0.146099002,0.003685662,,,,,,,,,1.830438453,0.299535675,1.319104031,0.211798747,2.004003268,888.2144608,0.017431917,0.089965959,2.588824697,0.179697712,1.438941993,0.970184991,11.51395308,257.842437,0.011612395,0.017561858,2.06556955,1.559100903,0.059538803,0.446929844,6.829818239,223.9258882,0.185464352,0.018071491,15.9,0.255,0.6
664208,2022,"Maton, Phil",2.055084143,0.603788247,1.766301039,-0.315005142,16.45055281,512.1638714,0.160216947,0.070217847,1.089895833,2.199583333,0.170505952,-1.280193452,6.340848214,329.6134328,0.137261905,0.112366071,2.142708333,0.302708333,2.067380952,-0.227380952,9.655952381,756.1134328,0.183303571,0.260386905,1.485243545,-0.54461561,2.914704896,-0.884845741,15.63482562,771.1838554,0.175428823,0.076302398,1.494136905,1.488422619,0.881666667,-0.875952381,7.870238095,343.25629,0.310446429,0.200386905,31.6,0.286,0.7
663556,2022,"McClanahan, Shane",2.41687528,1.841778359,1.538674911,2.113771832,14.72689282,394.5654207,0.16373151,0.183402803,1.250201452,0.63896461,0.335861162,0.947098004,7.342105263,279.2681393,0.145480036,0.053902904,1.810162609,2.270977305,1.967873857,1.507059161,5.681837061,895.4435947,0.110037292,0.049250138,,,,,,,,,,,,,,,,,23.5,0.214,1.7
543521,2022,"McHugh, Collin",2.248269231,0.087019231,1.999134615,0.162115385,16.28653846,478.5,0.407307692,0.530769231,1.005146663,2.361002694,0.274848848,-1.081007183,5.655118228,15.50194932,0.584661778,0.741489075,,,,,,,,,,,,,,,,,1.725346834,1.055052138,1.031101708,-0.360807012,14.34935771,289.3762279,0.387533626,0.441771195,3.4,0.123,1.4
663474,2022,"McKenzie, Triston",2.367310029,0.411919553,0.909281746,1.04610873,13.09017532,114.2319774,0.291586003,0.030017821,1.489155844,1.107808442,0.213392857,0.167954545,7.902435065,1.444805195,0.064577922,0.012938312,,,,,,,,,,,,,,,,,,,,,,,,,21.9,0.165,1.4
571945,2022,"Mikolas, Miles",2.523691931,0.868889606,1.132329906,0.522472419,17.37534387,260.8317754,0.002521412,0.052758721,1.636439024,1.599014024,0.402205488,-0.364780488,11.55714329,172.4436557,0.108085366,0.0818125,2.051664024,0.275664024,1.725555488,0.050444512,6.561818293,978.1188397,0.254175366,0.352835,2.306708818,0.167393554,1.833825959,0.305489305,16.8307929,321.5779826,0.065099988,0.136282989,,,,,,,,,21.1,0.291,0.2
571948,2022,"Milner, Hoby",0.699450575,1.519050575,2.494998851,1.675398851,9.771057471,91.50175932,0.005296552,0.040813793,,,,,,,,,0.291316638,1.56244786,2.538396136,1.267264914,1.840487336,104.245124,0.250041348,0.182970822,0.13054661,1.672551015,2.648499291,1.106494886,9.441885665,101.3682728,0.092138842,0.001859335,,,,,,,,,32.7,0.279,1.0
501985,2022,"Minor, Mike",2.111807335,1.257920751,0.921876795,1.775763379,11.20866354,34.15267257,0.134870503,0.093632605,1.226268536,0.637624858,0.301580902,0.89022458,6.235758494,261.3512442,0.135863206,0.107897689,1.754600227,2.319624858,1.983580902,1.418556271,5.029518757,262.8568444,0.190094733,0.178912467,1.895659341,2.078159341,1.742115385,1.559615385,10.69725275,130.0604396,0.087225275,0.025274725,,,,,,,,,10.4,0.269,-0.7
656756,2022,"Montgomery, Jordan",1.66490063,1.156174928,0.972108812,1.480834514,12.78437713,42.35617157,0.113596166,0.040840048,,,,,,,,,1.420796672,1.335233758,1.151167643,1.236730557,2.093258169,583.498462,0.066800613,0.092141837,1.251248682,1.83643505,1.652368935,1.067182566,12.77270509,52.14046408,0.006388139,0.040804672,1.203713764,0.422079148,0.238013032,1.019647648,8.065335346,124.5229975,0.048916402,0.09286904,22.3,0.238,0.7
519043,2022,"Moore, Matt",2.416567518,1.676125529,1.10429184,1.844733829,10.32680716,51.19042122,0.305102899,0.134647167,,,,,,,,,1.641528074,2.334662402,1.762828714,1.069694385,1.464818763,414.9118692,0.168663824,0.043638948,,,,,,,,,,,,,,,,,38.2,0.251,0.4
669212,2022,"Morgan, Eli",1.836974097,-0.506328989,1.933601716,0.409701369,11.62580432,44.55155915,0.265627784,0.052895562,0.815957086,0.516516093,0.910756635,-0.611315641,5.203896104,51.27555054,0.129356296,0.058746471,0.697171717,-0.899710003,2.326982731,-0.73010101,4.605474096,124.9977191,0.04676116,0.083841642,,,,,,,,,1.772727273,-0.057272727,1.484545455,0.345454545,8.818181818,61.90909091,0.089090909,0.085454545,1.1,0.043,2.1
450203,2022,"Morton, Charlie",1.823514079,-0.104459309,2.179481975,-0.251508587,13.63573208,695.5427038,0.125708624,0.119682869,,,,,,,,,0.914982489,-0.681025575,2.756048241,-1.160040176,5.890170868,914.7592489,0.039002281,0.000168346,1.196629348,-0.635410125,2.710432791,-0.878393317,13.40592851,878.5262024,0.097373461,0.037263742,1.203581912,0.935057927,1.139964739,-0.871440754,7.097918458,517.3126556,0.003915387,0.002486844,38.0,0.235,0.7
605397,2022,"Musgrove, Joe",2.262147089,0.802102906,1.146945602,0.313098581,11.59631427,163.359907,0.179907513,0.136039006,0.996114256,2.205841268,0.25679276,-0.952934251,1.570878367,8.532295419,0.214056871,0.163626694,1.47186106,0.197647577,1.751400931,-0.477187448,5.159135502,751.0406255,0.406168455,0.199860389,1.913461598,0.110961598,1.838086909,-0.035586909,11.03530006,287.0071517,0.190157805,0.035349036,1.908278174,1.277028174,0.672020333,-0.040770333,8.760458577,141.4410286,0.180449924,0.089359453,18.9,0.276,0.1
656793,2022,"Nelson, Nick",1.619514364,-0.30026995,1.419107159,0.500677155,14.39068399,261.0236662,0.0364943,0.094386229,0.564095971,0.427863577,0.690973632,-0.554741238,8.016508352,36.92712086,0.129404684,0.07496397,0.864883058,-1.091555688,2.210392897,-0.253954151,6.0769032,314.3430729,0.104223812,0.130461141,,,,,,,,,,,,,,,,,3.6,0.161,0.9
605400,2022,"Nola, Aaron",2.186519662,-0.186662604,2.288188659,0.084993607,14.19154311,281.4024899,0.019921965,0.103598076,,,,,,,,,1.186885579,-0.367958171,2.469484225,-0.914640475,7.354458747,1106.97358,0.159430277,0.222862239,1.711974397,-0.513445184,2.614971238,-0.389551658,13.61733025,390.6705391,0.023082563,0.113105121,1.497034614,0.976428554,1.125097501,-0.60449144,8.216106474,376.9692959,0.003711933,0.064262852,26.5,0.228,0.9
596057,2022,"Norris, Daniel",2.560784431,1.71791018,1.16791018,2.010784431,15.14958084,53.4969697,0.035944112,0.098932136,1.145446809,-0.006697509,0.556697509,0.595446809,3.880780142,224.059364,0.403141844,0.353865248,1.051394834,2.202538745,1.652538745,0.501394834,10.68538745,977.1490775,0.372809348,0.267244772,1.980531646,2.411924051,1.861924051,1.430531646,14.86531646,150.4126582,0.326270042,0.272194093,,,,,,,,,1.5,0.7,-1.7
543606,2022,"Odorizzi, Jake",2.150321861,-0.113347449,1.652332956,0.611336353,20.21731745,62.26950285,0.137374235,0.164887488,0.979063632,1.242501132,0.296484375,-0.559921875,10.72785326,142.30899,0.013496377,0.02314538,1.251863205,-0.292381399,1.831366906,-0.287122302,13.26146387,875.806798,0.14735794,0.211523303,,,,,,,,,1.71629529,0.915480072,0.623505435,0.177309783,15.8076087,128.7047101,0.023650362,0.081576087,3.8,0.347,-1.3
660271,2022,"Ohtani, Shohei",2.324751514,0.832440589,1.219402729,0.272908196,19.44629529,268.4888622,0.328805006,0.415970904,1.482421131,2.26040532,0.208562003,-0.569422187,7.525801443,8.188730624,0.576227892,0.54037431,1.33175576,0.662562212,1.389281106,-0.720087558,11.49018433,1212.541475,0.132221198,0.204410138,1.688747893,-0.2355204,2.287363718,-0.363095425,19.51267843,499.7555876,0.264352591,0.472163089,1.598294931,1.420303859,0.631539459,-0.453548387,12.96644585,104.3948733,0.573559908,0.530368664,8.5,0.211,-0.5
670124,2022,"Oller, Adam",2.019193936,-0.343984719,1.337864029,1.025314625,12.93242659,151.2635211,0.145588847,0.088272662,0.199686782,0.956020115,0.037859195,-0.794192529,3.860201149,271.2318966,0.226698276,0.15887931,1.194625187,-0.619660527,1.613539837,0.200745877,6.144077961,404.4041015,0.274597344,0.137528379,1.767079826,-0.680006788,1.673886098,0.773200516,13.20819984,58.42405583,0.001912843,0.060906869,1.402978448,0.467603448,0.526275862,0.409099138,9.172596983,121.94279,0.055292026,0.06025431,9.0,0.256,-1.1
657248,2022,"Otto, Glenn",2.158108084,0.532059697,0.898652377,0.72739601,10.95266341,197.5471013,0.056842355,0.006864701,0.845873365,2.265465894,0.83475382,-0.58483871,0.101188455,129.6398682,0.233917907,0.088663737,1.657005934,-0.304898828,1.735610902,0.22629386,6.926002506,777.012347,0.099207946,0.002918325,1.712769823,-0.267941983,1.698654057,0.282057749,11.01365132,227.4443907,0.113357252,0.028788861,,,,,,,,,15.0,0.366,-0.4
641941,2022,"Pagán, Emilio",2.680636077,0.738201751,1.118598249,0.823836077,15.4305359,122.9351313,0.070554116,0.033362522,1.322381818,2.265563636,0.408763636,-0.534418182,4.388727273,162.1690909,0.005690909,0.135,1.794811511,0.120926619,1.735873381,-0.061988489,8.184705036,1107.324748,0.021529496,0.123705036,,,,,,,,,1.307804651,1.511665116,0.345134884,-0.548995349,5.610883721,276.3227907,0.014865116,0.096325581,2.5,0.173,1.7
669467,2022,"Pallante, Andre",2.222319698,1.172415037,1.050997932,-0.001093271,18.70645138,613.6042258,0.149238192,0.012055193,1.363388193,1.92175554,0.301657429,-0.860024776,10.43222719,499.2739379,0.163924318,0.058764067,2.101843003,0.511843003,1.711569966,-0.121569966,6.589078498,1261.868056,0.282320819,0.150921502,2.522031683,0.411843003,1.811569966,0.298618713,18.32744328,729.8240304,0.029867989,0.060587932,,,,,,,,,16.8,0.272,-2.3
642547,2022,"Peralta, Freddy",1.645004087,-0.427674244,1.200642281,0.87203605,16.8185967,284.6529926,0.215250097,0.118974108,0.608457169,0.972017169,0.199049132,-0.164510868,4.478555251,57.74555251,0.156666301,0.169408402,0.623416885,-0.918852618,1.691820655,-0.149551151,10.08507724,372.5960361,0.297411833,0.208889537,,,,,,,,,,,,,,,,,16.2,0.195,2.4
527048,2022,"Pérez, Martín",1.620332278,1.319572785,1.430726631,1.731486125,13.9740912,459.8689143,0.152411555,0.068998702,0.87327381,0.122083333,0.233237179,0.984427656,5.736538462,117.0370879,0.266391941,0.311135531,1.156435298,1.593251823,1.704405669,1.267589144,5.643221329,853.4142794,0.033444247,0.076903916,1.260137035,1.782348665,1.893502512,1.371290881,13.86542311,517.5035908,0.038183618,0.121942876,1.428087017,0.501774862,0.612928708,1.539240863,11.09178708,300.5774949,0.087990863,0.165432427,3.5,0.405,-1.9
656849,2022,"Peterson, David",1.795611441,1.401417893,1.358226403,1.752419952,15.2717451,220.1893557,0.076302408,0.183270568,0.739410129,0.323143948,0.279952459,0.696218639,5.990339959,21.38132561,0.251866661,0.316388813,1.1652252,2.001036889,1.957845399,1.122033711,7.442739707,662.8268168,0.004466704,0.196684167,1.448279565,2.036977239,1.99378575,1.405088075,14.80809005,209.112667,0.006065314,0.181303315,,,,,,,,,5.0,0.35,0.5
